GYEAR,PCODE,HIT_VEL,HIT_ANG_VER,barrel
2018,79150,142.18,2.5,0
2018,79150,152.43,25.6,1
2018,79150,126.91,58.0,0
2018,79150,142.9,-4.6,0
2018,79150,97.55,22.2,0
2018,79150,112.42,-8.5,0
2018,79150,124.64,30.5,0
2018,79150,137.53,35.5,0
2018,79150,78.18,4.0,0
2018,79150,139.46,31.5,0
2018,79150,154.23,10.9,0
2018,79150,132.94,12.6,0
2018,79150,155.34,-22.3,0
2018,79150,163.14,6.0,0
2018,79150,118.61,59.0,0
2018,79150,122.14,46.2,0
2018,79150,132.58,17.2,0
2018,79150,147.53,19.1,0
2018,79150,127.38,16.0,0
2018,79150,138.86,-1.9,0
2018,79150,130.33,55.1,0
2018,79150,154.66,42.0,0
2018,79150,131.3,-3.7,0
2018,79150,130.11,45.0,0
2018,79150,119.41,24.9,0
2018,79150,138.7,19.7,0
2018,79150,154.81,-12.4,0
2018,79150,139.47,-4.6,0
2018,79150,146.68,-3.6,0
2018,79150,104.17,-1.9,0
2018,79150,140.0,5.3,0
2018,79150,151.95,-9.7,0
2018,79150,121.89,5.5,0
2018,79150,156.17,-6.4,0
2018,79150,35.38,20.8,0
2018,79150,122.7,49.9,0
2018,79150,107.28,-9.3,0
2018,79150,130.19,39.3,0
2018,79150,59.76,-30.9,0
2018,79150,125.71,4.1,0
2018,79150,154.58,34.5,1
2018,79150,125.85,19.8,0
2018,79150,140.98,6.2,0
2018,79150,159.48,1.5,0
2018,79150,110.32,-11.4,0
2018,79150,157.7,9.5,0
2018,79150,119.73,-15.1,0
2018,79150,144.83,-3.2,0
2018,79150,134.04,-3.7,0
2018,79150,121.94,26.2,0
2018,79150,138.99,40.3,0
2018,79150,128.81,65.6,0
2018,79150,157.64,12.9,0
2018,79150,153.12,14.5,0
2018,79150,144.83,-10.0,0
2018,79150,154.63,-14.6,0
2018,79150,146.85,16.7,0
2018,79150,145.28,19.0,0
2018,79150,146.35,9.9,0
2018,79150,138.35,11.1,0
2018,79150,107.98,-1.4,0
2018,79150,147.9,42.0,0
2018,79150,133.81,63.0,0
2018,79150,147.35,20.1,0
2018,79150,151.77,-15.2,0
2018,79150,148.65,26.8,1
2018,79150,136.59,50.9,0
2018,79150,98.31,69.9,0
2018,79150,129.76,57.2,0
2018,79150,134.48,17.5,0
2018,79150,104.02,9.0,0
2018,79150,143.98,-3.5,0
2018,79150,146.35,9.3,0
2018,79150,160.16,7.1,0
2018,79150,159.07,6.3,0
2018,79150,37.19,-20.2,0
2018,79150,149.17,46.3,0
2018,79150,102.69,-14.3,0
2018,79150,53.75,-26.1,0
2018,79150,158.39,24.6,1
2018,79150,159.58,-0.2,0
2018,79150,134.38,44.1,0
2018,79150,143.04,25.9,0
2018,79150,121.41,-19.8,0
2018,79150,154.59,5.6,0
2018,79150,100.16,-13.1,0
2018,79150,116.52,22.4,0
2018,79150,130.04,73.6,0
2018,79150,158.95,5.4,0
2018,79150,128.96,66.4,0
2018,79150,164.87,-2.1,0
2018,79150,141.94,-13.0,0
2018,79150,147.46,-11.3,0
2018,79150,97.52,-18.0,0
2018,79150,142.5,23.5,0
2018,79150,147.75,9.3,0
2018,79150,129.39,-7.5,0
2018,79150,141.17,37.1,0
2018,79150,154.05,6.6,0
2018,79150,154.89,-8.0,0
2018,79150,138.4,33.1,0
2018,79150,141.79,46.2,0
2018,79150,157.76,12.7,0
2018,79150,155.23,-13.8,0
2018,79150,145.67,29.6,1
2018,79150,149.77,-5.7,0
2018,79150,140.3,50.2,0
2018,79150,100.62,59.4,0
2018,79150,95.79,57.2,0
2018,79150,132.56,8.2,0
2018,79150,129.56,-8.0,0
2018,79150,141.9,16.5,0
2018,79150,153.4,29.3,1
2018,79150,138.47,26.8,0
2018,79150,120.05,28.6,0
2018,79150,120.96,60.6,0
2018,79150,146.21,29.0,1
2018,79150,74.7,-13.5,0
2018,79150,139.9,32.3,0
2018,79150,152.68,15.0,0
2018,79150,101.24,-4.0,0
2018,79150,84.18,-11.3,0
2018,79150,149.17,17.4,0
2018,79150,86.4,-34.0,0
2018,79150,137.18,12.6,0
2018,79150,158.32,18.4,0
2018,79150,110.12,-11.1,0
2018,79150,140.1,38.2,0
2018,79150,141.49,28.6,1
2018,79150,96.71,45.1,0
2018,79150,148.89,14.1,0
2018,79150,71.92,-34.1,0
2018,79150,144.56,-8.5,0
2018,79150,21.3,-23.1,0
2018,79150,155.66,-3.7,0
2018,79150,159.21,10.5,0
2018,79150,84.66,-23.6,0
2018,79150,153.01,25.1,1
2018,79150,132.91,46.3,0
2018,79150,132.67,12.2,0
2018,79150,156.27,-0.2,0
2018,79150,138.14,45.4,0
2018,79150,160.0,-3.8,0
2018,79150,157.31,-0.5,0
2018,79150,143.41,-17.7,0
2018,79150,145.51,19.4,0
2018,79150,136.03,61.6,0
2018,79150,111.91,40.1,0
2018,79150,72.02,-25.6,0
2018,79150,127.36,29.2,0
2018,79150,151.57,-8.6,0
2018,79150,108.93,-7.6,0
2018,79150,140.47,15.2,0
2018,79150,155.76,18.9,0
2018,79150,148.79,19.5,0
2018,79150,144.46,-3.8,0
2018,79150,143.14,20.0,0
2018,79150,94.45,-18.8,0
2018,79150,142.07,29.1,1
2018,79150,106.38,0.4,0
2018,79150,120.59,37.6,0
2018,79150,160.26,6.2,0
2018,79150,144.86,38.5,0
2018,79150,90.75,-16.4,0
2018,79150,146.98,29.3,1
2018,79150,119.62,35.3,0
2018,79150,148.13,13.8,0
2018,79150,107.99,63.0,0
2018,79150,50.92,35.5,0
2018,79150,146.01,-9.3,0
2018,79150,117.79,4.2,0
2018,79150,149.29,5.5,0
2018,79150,86.88,14.2,0
2018,79150,154.94,-7.5,0
2018,79150,133.33,25.4,0
2018,79150,33.63,-14.8,0
2018,79150,110.48,64.6,0
2018,79150,133.69,27.5,0
2018,79150,107.27,7.3,0
2018,79150,129.19,-5.3,0
2018,79150,51.09,-30.2,0
2018,79150,148.26,13.2,0
2018,79150,126.36,38.4,0
2018,79150,139.18,4.6,0
2018,79150,143.91,39.6,0
2018,79150,132.78,14.8,0
2018,79150,150.59,-4.8,0
2018,79150,101.81,-11.5,0
2018,79150,145.08,-8.5,0
2018,79150,87.52,-19.9,0
2018,79150,143.79,9.4,0
2018,79150,116.09,14.2,0
2018,79150,107.85,29.8,0
2018,79150,130.64,64.9,0
2018,79150,96.74,43.8,0
2018,79150,142.27,-3.6,0
2018,79150,128.74,44.5,0
2018,79150,150.55,1.7,0
2018,79150,112.57,-6.6,0
2018,79150,89.8,-26.0,0
2019,79150,159.01,-9.7,0
2019,79150,102.23,49.8,0
2019,79150,159.08,-1.4,0
2019,79150,141.31,17.8,0
2019,79150,140.08,0.7,0
2019,79150,135.21,53.0,0
2019,79150,132.46,-3.1,0
2019,79150,140.04,55.1,0
2019,79150,108.47,6.3,0
2019,79150,163.67,-10.5,0
2019,79150,144.39,-11.9,0
2019,79150,122.39,-3.9,0
2019,79150,150.05,20.0,0
2019,79150,139.51,27.5,0
2019,79150,130.01,57.3,0
2019,79150,120.11,34.4,0
2019,79150,101.2,63.1,0
2019,79150,147.84,19.3,0
2019,79150,146.32,-11.0,0
2019,79150,101.26,-25.9,0
2019,79150,95.59,-13.8,0
2019,79150,142.81,19.8,0
2019,79150,101.75,49.5,0
2019,79150,158.67,-9.2,0
2019,79150,118.29,-4.1,0
2019,79150,112.75,-20.5,0
2019,79150,144.1,43.8,0
2019,79150,149.91,9.5,0
2019,79150,146.49,-10.2,0
2019,79150,144.95,15.8,0
2019,79150,133.0,32.3,0
2019,79150,108.73,3.4,0
2019,79150,134.38,-6.4,0
2019,79150,97.69,-14.7,0
2019,79150,145.76,10.2,0
2019,79150,139.45,15.1,0
2019,79150,129.9,31.9,0
2019,79150,143.61,10.5,0
2019,79150,152.9,19.6,0
2019,79150,102.2,8.0,0
2019,79150,114.67,-8.6,0
2019,79150,117.24,79.5,0
2019,79150,153.57,2.6,0
2019,79150,144.1,19.0,0
2019,79150,135.26,8.6,0
2019,79150,156.78,13.5,0
2019,79150,150.59,-11.0,0
2019,79150,105.18,-20.5,0
2019,79150,122.69,11.7,0
2019,79150,90.47,-20.1,0
2019,79150,149.32,-2.5,0
2019,79150,142.38,35.1,0
2019,79150,101.87,3.7,0
2019,79150,150.8,28.7,1
2019,79150,154.51,-9.9,0
2019,79150,112.2,47.5,0
2019,79150,146.69,3.4,0
2019,79150,113.02,-7.2,0
2019,79150,134.84,-4.5,0
2019,79150,155.21,-2.5,0
2019,79150,148.66,-5.8,0
2019,79150,128.68,-4.6,0
2019,79150,116.38,10.3,0
2019,79150,125.74,2.4,0
2019,79150,149.53,12.9,0
2019,79150,124.88,0.2,0
2019,79150,153.02,17.4,0
2019,79150,138.53,4.2,0
2019,79150,115.05,8.5,0
2019,79150,112.67,37.5,0
2019,79150,145.95,-11.0,0
2019,79150,123.55,34.5,0
2019,79150,146.84,41.2,0
2019,79150,156.91,9.7,0
2019,79150,128.51,-16.1,0
2019,79150,128.96,55.8,0
2019,79150,125.5,-1.1,0
2019,79150,111.54,37.8,0
2019,79150,155.86,11.3,0
2019,79150,133.25,17.7,0
2019,79150,159.09,-4.6,0
2019,79150,150.61,20.1,0
2019,79150,153.4,-3.0,0
2019,79150,132.57,72.8,0
2019,79150,155.2,-6.0,0
2019,79150,126.38,67.1,0
2019,79150,132.08,-0.5,0
2019,79150,120.47,-8.6,0
2019,79150,142.04,40.9,0
2019,79150,118.72,46.4,0
2019,79150,132.75,-5.8,0
2019,79150,105.61,-8.7,0
2019,79150,163.61,14.4,0
2019,79150,39.09,11.8,0
2019,79150,149.7,-1.5,0
2019,79150,150.95,4.7,0
2019,79150,134.94,73.3,0
2019,79150,102.77,15.8,0
2019,79150,138.14,21.8,0
2019,79150,144.56,29.3,1
2019,79150,132.5,43.4,0
2019,79150,152.37,19.5,0
2019,79150,126.43,25.7,0
2019,79150,148.07,32.5,1
2019,79150,108.61,13.5,0
2019,79150,137.32,26.4,0
2019,79150,143.64,23.7,0
2019,79150,140.39,32.2,0
2019,79150,47.99,-3.6,0
2019,79150,101.51,-3.6,0
2019,79150,150.61,-16.9,0
2019,79150,121.7,9.2,0
2019,79150,122.33,24.4,0
2019,79150,81.58,50.1,0
2019,79150,148.68,9.3,0
2019,79150,147.38,19.7,0
2019,79150,113.81,4.1,0
2019,79150,143.38,25.4,0
2019,79150,140.26,-6.0,0
2019,79150,142.91,4.7,0
2019,79150,141.58,-10.1,0
2019,79150,132.96,40.8,0
2019,79150,152.5,-6.5,0
2019,79150,155.35,-5.5,0
2019,79150,138.26,-0.1,0
2019,79150,158.94,-10.6,0
2019,79150,116.09,19.1,0
2019,79150,150.7,33.4,1
2019,79150,144.09,23.0,0
2019,79150,157.91,2.5,0
2019,79150,123.07,85.2,0
2019,79150,140.43,-5.2,0
2019,79150,125.97,14.2,0
2019,79150,110.39,15.8,0
2019,79150,126.51,41.7,0
2019,79150,120.39,54.2,0
2019,79150,107.66,0.8,0
2019,79150,145.5,29.1,1
2019,79150,105.69,63.0,0
2019,79150,129.23,34.7,0
2019,79150,135.57,40.8,0
2019,79150,113.76,-3.7,0
2019,79150,92.7,13.0,0
2019,79150,148.35,-5.1,0
2019,79150,146.42,-3.3,0
2019,79150,150.67,-5.1,0
2019,79150,127.46,50.3,0
2019,79150,94.21,3.3,0
2019,79150,146.69,24.7,0
2019,79150,100.13,-23.4,0
2019,79150,146.95,26.1,1
2019,79150,129.88,32.2,0
2019,79150,117.99,-23.7,0
2019,79150,91.6,68.4,0
2019,79150,90.77,-17.2,0
2019,79150,147.98,24.0,0
2019,79150,152.77,-14.6,0
2019,79150,100.51,45.4,0
2019,79150,132.85,5.0,0
2019,79150,116.38,-6.1,0
2019,79150,104.25,-3.3,0
2019,79150,124.59,15.3,0
2019,79150,146.51,29.9,1
2019,79150,107.96,36.3,0
2019,79150,138.24,2.9,0
2019,79150,142.98,7.2,0
2019,79150,130.35,-0.7,0
2019,79150,133.87,-9.7,0
2019,79150,143.9,17.3,0
2019,79150,140.33,-18.4,0
2019,79150,97.09,-9.2,0
2019,79150,136.56,19.6,0
2019,79150,136.68,17.2,0
2019,79150,128.82,42.6,0
2019,79150,120.38,24.5,0
2019,79150,155.33,9.2,0
2019,79150,132.6,18.4,0
2019,79150,120.84,44.1,0
2019,79150,134.17,29.2,0
2019,79150,122.74,56.6,0
2019,79150,115.42,-5.8,0
2019,79150,132.45,1.6,0
2019,79150,135.26,53.5,0
2019,79150,150.97,1.9,0
2019,79150,134.94,14.6,0
2019,79150,116.1,-31.7,0
2019,79150,134.42,56.1,0
2019,79150,85.94,-7.0,0
2019,79150,150.69,-0.8,0
2019,79150,134.39,11.2,0
2019,79150,146.8,23.6,0
2019,79150,146.43,22.0,0
2019,79150,128.09,28.3,0
2019,79150,149.3,15.4,0
2019,79150,149.39,7.5,0
2019,79150,146.46,-4.5,0
2019,79150,118.46,8.9,0
2019,79150,134.69,20.1,0
2019,79150,136.28,15.2,0
2019,79150,109.7,-21.8,0
2019,79150,118.91,31.4,0
2019,79150,147.73,4.5,0
2019,79150,146.27,-18.6,0
2019,79150,80.44,84.0,0
2019,79150,143.57,3.4,0
2019,79150,131.02,35.9,0
2019,79150,136.84,-5.8,0
2019,79150,134.68,50.1,0
2019,79150,137.26,16.3,0
2019,79150,135.04,-23.1,0
2019,79150,153.66,-7.1,0
2019,79150,138.14,7.2,0
2019,79150,111.9,10.6,0
2019,79150,115.59,-14.0,0
2019,79150,128.38,11.1,0
2019,79150,117.35,58.7,0
2019,79150,147.77,6.5,0
2019,79150,150.04,11.0,0
2019,79150,135.16,16.8,0
2019,79150,149.91,-4.0,0
2019,79150,94.3,-0.8,0
2019,79150,148.48,19.1,0
2019,79150,158.72,5.1,0
2019,79150,135.85,3.5,0
2019,79150,147.43,-14.7,0
2019,79150,141.22,11.0,0
2019,79150,106.28,60.7,0
2019,79150,126.62,-17.0,0
2019,79150,146.24,9.3,0
2019,79150,150.0,-1.8,0
2019,79150,81.54,36.4,0
2019,79150,138.48,22.9,0
2019,79150,147.52,34.4,0
2019,79150,154.75,19.7,0
2019,79150,141.99,-10.5,0
2019,79150,138.24,44.9,0
2020,79150,151.15,33.6,1
2020,79150,164.25,20.1,1
2020,79150,155.14,-11.6,0
2020,79150,152.8,-4.7,0
2020,79150,154.88,29.2,1
2020,79150,89.36,33.5,0
2020,79150,161.21,26.0,1
2020,79150,134.02,26.1,0
2020,79150,130.4,-18.5,0
2020,79150,129.41,36.6,0
2020,79150,157.25,18.3,0
2020,79150,135.2,-3.0,0
2020,79150,121.02,-20.9,0
2020,79150,93.78,60.5,0
2020,79150,91.41,-2.2,0
2020,79150,124.99,-4.5,0
2020,79150,109.27,12.3,0
2020,79150,144.17,11.0,0
2020,79150,145.89,-9.9,0
2020,79150,152.24,8.4,0
2020,79150,116.25,26.9,0
2020,79150,131.65,56.7,0
2020,79150,117.7,74.3,0
2020,79150,137.5,6.7,0
2020,79150,118.96,44.4,0
2020,79150,83.39,31.4,0
2020,79150,130.65,19.5,0
2020,79150,148.03,3.5,0
2020,79150,127.27,72.2,0
2020,79150,149.52,28.5,1
2020,79150,108.28,42.4,0
2020,79150,97.8,48.5,0
2020,79150,129.44,22.6,0
2020,79150,138.9,16.7,0
2020,79150,133.91,26.4,0
2020,79150,153.66,-5.4,0
2020,79150,138.97,22.7,0
2020,79150,140.07,44.3,0
2020,79150,135.3,-6.7,0
2020,79150,131.24,59.3,0
2020,79150,90.08,-11.2,0
2020,79150,134.24,63.9,0
2020,79150,131.9,46.5,0
2020,79150,94.56,32.4,0
2020,79150,102.05,-8.8,0
2020,79150,152.45,-2.6,0
2020,79150,135.3,64.6,0
2020,79150,156.03,-6.2,0
2020,79150,123.4,68.9,0
2020,79150,146.45,13.3,0
2020,79150,153.26,19.0,0
2020,79150,105.66,-16.9,0
2020,79150,119.85,58.0,0
2020,79150,150.8,-5.3,0
2020,79150,137.24,54.9,0
2020,79150,139.8,51.8,0
2020,79150,136.24,29.8,0
2020,79150,153.81,-7.6,0
2020,79150,128.54,73.9,0
2020,79150,143.09,32.9,0
2020,79150,131.89,31.2,0
2020,79150,143.02,36.4,0
2020,79150,151.92,6.1,0
2020,79150,142.78,6.0,0
2020,79150,133.34,15.4,0
2020,79150,129.82,71.5,0
2020,79150,130.31,56.2,0
2020,79150,157.03,9.9,0
2020,79150,141.23,-14.0,0
2020,79150,145.63,15.6,0
2020,79150,107.42,-3.6,0
2020,79150,140.05,24.0,0
2020,79150,121.66,41.0,0
2020,79150,115.25,35.8,0
2020,79150,147.34,0.2,0
2020,79150,116.55,-2.3,0
2020,79150,153.11,2.7,0
2020,79150,137.41,44.7,0
2020,79150,148.22,-8.3,0
2020,79150,132.05,57.8,0
2020,79150,122.48,30.2,0
2020,79150,139.73,2.6,0
2020,79150,109.37,31.6,0
2020,79150,153.88,-2.0,0
2020,79150,120.54,7.6,0
2020,79150,108.28,18.5,0
2020,79150,153.75,18.1,0
2020,79150,107.27,4.9,0
2020,79150,153.41,7.9,0
2020,79150,129.51,77.9,0
2020,79150,112.72,22.0,0
2020,79150,150.65,8.1,0
2020,79150,146.05,31.7,1
2020,79150,142.71,4.3,0
2020,79150,98.68,57.4,0
2020,79150,125.84,-19.2,0
2020,79150,124.45,-0.5,0
2020,79150,145.48,16.1,0
2020,79150,156.65,-6.5,0
2020,79150,144.72,28.0,1
2020,79150,145.6,0.4,0
2020,79150,143.89,39.9,0
2020,79150,139.99,21.2,0
2020,79150,146.36,-4.6,0
2020,79150,144.22,13.4,0
2020,79150,154.74,1.5,0
2020,79150,123.36,35.7,0
2020,79150,121.13,31.9,0
2020,79150,148.7,8.0,0
2020,79150,138.12,19.1,0
2020,79150,158.11,-3.6,0
2020,79150,128.06,46.5,0
2020,79150,129.64,14.1,0
2020,79150,148.6,-2.6,0
2020,79150,98.32,8.1,0
2020,79150,123.46,13.8,0
2020,79150,151.24,8.3,0
2020,79150,140.3,11.3,0
2020,79150,141.24,25.4,0
2020,79150,85.83,64.8,0
2020,79150,97.75,32.8,0
2020,79150,132.13,-1.1,0
2020,79150,67.72,41.0,0
2020,79150,131.45,-8.2,0
2020,79150,125.35,21.3,0
2020,79150,148.83,-5.2,0
2020,79150,115.36,-8.4,0
2020,79150,139.99,20.7,0
2020,79150,138.43,36.3,0
2020,79150,153.22,10.2,0
2020,79150,150.87,17.3,0
2020,79150,126.96,12.5,0
2020,79150,129.36,30.4,0
2020,79150,145.18,16.0,0
2020,79150,149.23,-6.3,0
2020,79150,131.8,23.5,0
2020,79150,137.11,-11.6,0
2020,79150,143.97,2.0,0
2020,79150,142.58,26.8,0
2020,79150,134.38,7.9,0
2020,79150,141.66,7.9,0
2020,79150,136.08,21.9,0
2020,79150,144.86,26.7,1
2020,79150,82.9,10.1,0
2020,79150,145.54,13.2,0
2020,79150,127.84,-14.7,0
2020,79150,151.25,27.0,1
2020,79150,149.02,8.0,0
2020,79150,111.35,25.7,0
2020,79150,131.48,-1.3,0
2020,79150,149.86,-5.9,0
2020,79150,122.17,47.0,0
2020,79150,147.57,14.3,0
2020,79150,113.02,13.8,0
2020,79150,116.51,-24.5,0
2020,79150,136.95,-4.1,0
2020,79150,105.46,42.9,0
2020,79150,155.76,-13.1,0
2020,79150,155.27,-4.2,0
2020,79150,154.47,8.3,0
2020,79150,148.92,-20.3,0
2020,79150,138.53,16.0,0
2020,79150,128.52,47.5,0
2020,79150,121.93,35.0,0
2020,79150,109.5,54.2,0
2020,79150,140.45,6.7,0
2020,79150,130.21,4.2,0
2020,79150,145.99,12.7,0
2020,79150,136.3,-14.3,0
2020,79150,121.16,-20.8,0
2020,79150,123.73,-10.0,0
2020,79150,128.23,26.6,0
2020,79150,147.94,-3.5,0
2020,79150,126.0,-2.3,0
2020,79150,137.15,-7.9,0
2020,79150,137.69,41.7,0
2020,79150,147.09,11.3,0
2020,79150,146.48,-13.2,0
2020,79150,151.83,9.3,0
2020,79150,151.7,14.8,0
2020,79150,129.25,18.4,0
2020,79150,107.2,3.9,0
2020,79150,142.2,17.5,0
2020,79150,90.73,-22.7,0
2020,79150,116.15,6.8,0
2020,79150,139.81,13.0,0
2020,79150,123.28,-7.2,0
2020,79150,154.15,-15.5,0
2020,79150,133.45,25.4,0
2020,79150,144.99,-6.0,0
2020,79150,95.72,9.5,0
2020,79150,108.16,-16.5,0
2020,79150,155.72,16.0,0
2020,79150,106.82,20.4,0
2020,79150,129.36,23.1,0
2020,79150,107.85,-5.4,0
2020,79150,114.16,5.8,0
2020,79150,145.01,5.1,0
2020,79150,119.78,41.9,0
2020,79150,144.23,-5.6,0
2020,79150,125.79,-1.5,0
2020,79150,121.54,27.4,0
2020,79150,134.04,16.2,0
2020,79150,149.31,-7.9,0
2020,79150,117.36,78.3,0
2020,79150,157.2,9.0,0
2020,79150,139.21,40.2,0
2020,79150,124.89,2.3,0
2020,79150,146.89,47.4,0
2020,79150,153.81,8.1,0
2020,79150,139.02,25.5,0
2020,79150,98.39,64.4,0
2020,79150,138.36,14.7,0
2020,79150,124.25,-6.5,0
2020,79150,127.07,78.8,0
2020,79150,150.47,3.4,0
2020,79150,122.97,27.8,0
2020,79150,143.57,13.5,0
2020,79150,91.94,-22.7,0
2020,79150,125.33,23.3,0
2020,79150,146.01,18.6,0
2020,79150,104.97,7.6,0
2020,79150,146.55,-6.6,0
2020,79150,156.02,35.3,1
2020,79150,103.52,16.9,0
2020,79150,119.97,37.8,0
2020,79150,158.4,19.7,0
2020,79150,115.33,54.1,0
2020,79150,140.65,19.1,0
2020,79150,93.66,-35.8,0
2020,79150,153.46,17.6,0
2020,79150,135.15,-12.5,0
2020,79150,125.94,-21.7,0
2020,79150,139.44,12.1,0
2020,79150,133.32,47.3,0
2020,79150,97.37,-16.6,0
2021,79150,141.0,9.5,0
2021,79150,93.92,-14.9,0
2021,79150,146.93,-4.4,0
2021,79150,118.35,48.2,0
2021,79150,146.12,22.2,0
2021,79150,112.56,0.0,0
2021,79150,146.02,-4.4,0
2021,79150,156.19,13.2,0
2021,79150,114.5,-15.5,0
2021,79150,147.93,5.5,0
2021,79150,121.59,21.0,0
2021,79150,121.68,12.4,0
2021,79150,146.87,3.7,0
2021,79150,138.68,18.9,0
2021,79150,137.82,-11.1,0
2021,79150,142.51,35.1,0
2021,79150,101.38,-1.8,0
2021,79150,152.43,-7.8,0
2021,79150,133.64,57.2,0
2021,79150,116.24,16.7,0
2021,79150,129.91,8.8,0
2021,79150,149.95,-8.8,0
2021,79150,69.44,47.4,0
2021,79150,123.33,-4.3,0
2021,79150,145.93,24.2,0
2021,79150,155.86,-2.9,0
2021,79150,74.57,-9.0,0
2021,79150,96.26,34.1,0
2021,79150,134.59,13.3,0
2021,79150,110.95,31.3,0
2021,79150,145.85,16.8,0
2021,79150,144.66,1.8,0
2021,79150,139.75,-11.2,0
2021,79150,137.49,21.1,0
2021,79150,150.49,10.8,0
2021,79150,149.62,-14.6,0
2021,79150,138.14,48.7,0
2021,79150,94.85,-16.8,0
2021,79150,129.68,14.1,0
2021,79150,100.45,12.5,0
2021,79150,134.62,-4.1,0
2021,79150,116.44,19.7,0
2021,79150,138.9,-2.9,0
2021,79150,143.15,29.8,1
2021,79150,149.06,14.7,0
2021,79150,136.09,2.4,0
2021,79150,140.18,19.5,0
2021,79150,131.72,10.2,0
2021,79150,127.88,-5.4,0
2021,79150,161.81,-12.1,0
2021,79150,131.81,75.2,0
2021,79150,108.49,62.6,0
2021,79150,133.97,-0.6,0
2021,79150,134.99,16.5,0
2021,79150,125.3,34.2,0
2021,79150,145.72,22.4,0
2021,79150,129.54,22.8,0
2021,79150,158.99,23.9,1
2021,79150,87.99,44.7,0
2021,79150,121.55,38.8,0
2021,79150,126.43,14.8,0
2021,79150,147.19,-14.8,0
2021,79150,111.76,2.8,0
2021,79150,143.33,29.9,1
2021,79150,128.81,-7.2,0
2021,79150,129.18,37.9,0
2021,79150,104.32,3.5,0
2021,79150,147.78,-8.1,0
2021,79150,148.32,1.4,0
2021,79150,113.12,79.7,0
2021,79150,147.4,16.2,0
2021,79150,123.54,23.9,0
2021,79150,107.06,32.7,0
2021,79150,129.56,48.7,0
2021,79150,140.13,24.4,0
2021,79150,111.63,-7.9,0
2021,79150,126.16,43.3,0
2021,79150,130.2,-7.9,0
2021,79150,147.93,27.4,1
2021,79150,147.92,-14.2,0
2021,79150,147.39,31.3,1
2021,79150,93.27,27.0,0
2021,79150,109.63,7.6,0
2021,79150,123.9,14.4,0
2021,79150,102.96,15.4,0
2021,79150,140.1,3.6,0
2021,79150,125.26,40.6,0
2021,79150,128.48,37.7,0
2021,79150,153.18,16.1,0
2021,79150,119.33,-31.2,0
2021,79150,149.5,21.4,0
2021,79150,130.04,62.2,0
2021,79150,101.43,-13.0,0
2021,79150,134.77,31.8,0
2021,79150,139.42,23.2,0
2021,79150,131.58,55.4,0
2021,79150,148.38,10.5,0
2021,79150,117.09,53.3,0
2021,79150,148.49,-11.2,0
2021,79150,146.72,6.7,0
2021,79150,140.3,18.6,0
2021,79150,147.18,1.3,0
2021,79150,156.02,-5.1,0
2021,79150,129.42,0.9,0
2021,79150,150.88,-4.1,0
2021,79150,126.58,15.6,0
2021,79150,123.05,-15.7,0
2021,79150,86.05,3.6,0
2021,79150,148.83,-13.0,0
2021,79150,119.42,74.0,0
2021,79150,135.09,15.6,0
2021,79150,146.04,7.9,0
2021,79150,131.38,-0.6,0
2021,79150,152.15,-12.8,0
2021,79150,146.51,-7.8,0
2021,79150,154.83,12.6,0
2021,79150,136.6,47.6,0
2021,79150,141.19,25.2,0
2021,79150,121.84,48.6,0
2021,79150,105.79,28.2,0
2021,79150,118.3,58.9,0
2021,79150,143.69,-12.0,0
2021,79150,127.73,18.9,0
2021,79150,115.73,16.5,0
2018,79192,151.93,41.2,0
2018,79192,139.37,6.0,0
2018,79192,80.28,53.4,0
2018,79192,144.82,3.4,0
2018,79192,134.09,1.0,0
2018,79192,113.81,-14.9,0
2018,79192,129.57,35.2,0
2018,79192,163.6,24.7,1
2018,79192,115.96,-29.8,0
2018,79192,118.22,-5.5,0
2018,79192,95.7,-18.4,0
2018,79192,105.13,61.3,0
2018,79192,102.02,11.5,0
2018,79192,115.24,14.5,0
2018,79192,159.98,1.4,0
2018,79192,120.22,6.8,0
2018,79192,141.09,24.8,0
2018,79192,125.95,36.1,0
2018,79192,105.46,-15.2,0
2018,79192,162.65,4.9,0
2018,79192,147.3,33.2,1
2018,79192,141.88,-3.7,0
2018,79192,153.24,31.0,1
2018,79192,121.43,12.4,0
2018,79192,125.09,11.8,0
2018,79192,108.38,64.2,0
2018,79192,107.05,-10.8,0
2018,79192,84.24,-21.8,0
2018,79192,138.32,60.1,0
2018,79192,149.13,-1.1,0
2018,79192,155.98,3.4,0
2018,79192,122.29,65.8,0
2018,79192,94.11,-20.0,0
2018,79192,146.91,36.8,0
2018,79192,104.74,21.7,0
2018,79192,108.36,24.4,0
2018,79192,121.49,6.2,0
2018,79192,122.17,-9.7,0
2018,79192,92.79,27.1,0
2018,79192,154.87,54.2,0
2018,79192,129.52,12.8,0
2018,79192,154.23,14.9,0
2018,79192,160.21,5.5,0
2018,79192,150.96,28.9,1
2018,79192,129.42,26.7,0
2018,79192,153.9,8.3,0
2018,79192,155.65,-9.5,0
2018,79192,164.82,12.3,0
2018,79192,134.3,65.6,0
2018,79192,94.21,11.3,0
2018,79192,125.36,55.4,0
2018,79192,128.4,38.2,0
2018,79192,148.26,0.3,0
2018,79192,139.89,38.4,0
2018,79192,142.7,51.2,0
2018,79192,142.34,6.0,0
2018,79192,133.15,-2.3,0
2018,79192,134.55,25.9,0
2018,79192,106.74,18.7,0
2018,79192,84.44,-11.5,0
