HIT_VEL,HIT_ANG_VER
152.55,33.7
125.37,17.8
158.19,-3.5
138.16,11.9
133.61,-11.6
130.15,19.1
155.86,-22.4
132.56,-33.7
141.49,17.6
122.01,-4.1
139.71,7.4
94.35,45.8
167.43,16.5
130.53,26.4
153.07,-11.2
108.31,28.2
126.12,43.4
147.78,49.3
156.78,1.5
156.85,15.8
153.18,16.6
148.12,6.0
147.66,24.4
144.73,4.0
159.76,22.4
139.19,40.9
158.45,-11.9
110.91,25.8
139.61,13.2
132.78,71.8
72.11,19.1
117.97,67.7
90.2,-2.3
124.39,-18.1
151.16,-8.8
157.12,26.0
152.05,18.7
150.74,26.4
136.03,-12.6
150.27,5.0
154.6,18.8
140.43,34.4
111.67,51.7
142.51,40.5
135.3,24.4
105.58,75.4
76.7,-22.5
108.93,20.6
133.6,29.1
149.35,13.0
128.13,67.5
149.52,7.1
155.96,33.0
113.62,33.9
153.4,33.5
96.71,8.3
135.33,17.6
152.89,17.9
142.45,7.0
132.98,26.3
140.08,14.4
125.3,17.5
166.34,29.7
148.9,4.6
156.76,1.6
147.26,11.8
136.83,31.4
102.86,8.7
154.25,13.7
141.49,10.6
162.92,-2.3
147.5,-4.8
149.95,-11.8
116.87,15.1
113.39,0.7
167.48,29.8
155.49,-5.3
97.52,-18.0
109.12,22.1
107.12,50.1
134.14,24.5
138.97,33.4
113.57,39.4
145.81,0.7
133.21,12.7
133.06,31.6
118.08,70.0
141.37,11.9
115.6,29.9
153.49,8.4
151.63,-13.3
136.68,32.0
157.09,26.5
161.16,0.1
120.93,43.9
119.5,50.9
118.83,-1.8
139.63,39.9
107.23,55.2
156.55,26.6
163.24,18.2
153.9,-8.8
148.17,9.6
143.22,-1.1
138.07,71.7
151.89,24.3
106.46,22.8
107.17,64.5
121.57,19.8
116.28,40.4
111.24,86.9
151.84,11.5
139.32,28.1
133.68,59.8
124.26,34.3
125.56,65.8
154.5,3.2
126.76,-18.9
89.77,48.0
156.07,12.1
152.5,4.5
108.84,10.7
112.71,67.5
147.93,24.8
162.17,-15.6
114.89,-20.2
122.45,9.9
87.0,46.8
127.07,69.4
87.13,55.4
127.26,55.9
138.35,47.3
148.42,17.4
132.86,-8.0
144.79,20.2
99.06,49.1
87.76,0.0
140.94,7.2
127.67,25.6
134.01,19.9
123.82,60.8
118.41,-13.1
121.44,-32.2
113.91,-4.5
143.22,10.5
109.5,54.2
155.71,53.0
137.65,38.8
149.97,-5.2
129.4,57.1
138.25,17.6
95.05,66.7
136.75,2.1
132.82,-5.2
147.61,11.5
161.1,17.0
123.08,20.9
141.94,33.7
147.48,23.1
153.73,-13.3
122.42,28.3
146.66,8.7
133.81,27.6
150.15,-6.5
152.57,6.7
152.1,21.2
139.73,27.9
146.2,59.7
142.95,19.0
145.7,-12.0
151.44,31.7
128.72,46.6
111.25,6.1
88.61,38.9
143.46,25.5
150.8,-0.5
143.08,39.3
160.69,12.1
147.96,2.0
117.81,49.1
167.03,18.6
154.36,28.6
129.39,-7.5
168.14,4.4
105.34,14.7
151.54,-5.4
123.79,23.3
153.28,2.9
159.11,-8.1
154.11,15.2
134.8,6.3
88.82,-26.7
142.44,-8.6
132.38,17.7
110.04,-17.9
143.96,65.5
128.47,14.2
123.4,-12.2
133.0,17.7
172.95,12.9
164.71,-6.9
107.5,-29.8
125.2,15.6
148.35,32.3
127.17,8.3
148.7,-5.2
139.6,0.4
161.19,-10.3
135.41,-19.9
125.51,33.9
141.59,-6.4
138.37,3.0
169.02,5.4
151.58,15.3
110.2,66.4
137.86,7.9
94.79,43.6
132.01,-4.4
155.29,9.3
132.07,39.7
160.97,-3.0
128.09,19.3
127.9,15.7
152.9,20.0
162.32,3.0
156.35,-14.0
115.8,16.7
122.74,-8.4
131.79,65.6
118.32,29.9
143.57,37.2
116.46,8.1
144.88,24.6
111.74,-9.7
145.96,21.0
149.68,13.0
137.44,29.7
141.74,29.2
140.06,58.4
161.91,8.1
147.04,11.6
141.15,3.3
98.91,-7.0
147.39,10.9
109.79,-5.6
144.97,22.3
138.5,19.4
125.03,69.0
131.91,6.8
160.77,4.9
129.38,21.8
135.57,57.7
159.02,6.7
151.3,16.1
152.16,35.5
125.82,64.0
138.9,-14.9
153.02,-11.9
170.64,0.5
128.33,35.5
154.92,18.3
130.69,2.6
71.93,33.5
127.03,58.5
120.13,58.8
130.83,37.4
123.01,-21.6
93.51,29.6
119.12,67.6
145.65,-3.7
126.47,51.3
142.83,38.5
147.5,-7.1
154.31,3.2
145.59,0.2
155.8,18.5
125.91,75.1
125.06,58.9
135.25,41.7
143.63,7.9
151.85,36.2
157.01,1.6
122.81,-4.3
93.14,-26.7
158.65,17.0
159.84,-5.7
137.78,-2.2
142.31,32.3
95.36,11.2
114.68,67.4
150.84,47.4
150.37,-8.5
140.71,-0.6
108.72,27.6
141.48,13.9
132.87,15.9
158.11,28.3
95.16,-13.4
128.18,10.6
155.7,4.0
150.86,-3.3
127.56,26.6
88.12,11.5
121.85,81.3
149.0,11.0
123.28,-5.4
154.64,-7.8
140.52,-15.0
138.2,30.3
133.74,-1.3
154.91,27.7
110.04,65.8
164.59,-15.5
150.03,39.2
146.81,39.4
103.79,25.6
150.54,1.9
123.63,59.5
143.33,-2.1
143.02,27.7
136.18,-0.8
157.76,0.3
150.49,-3.1
65.21,-32.0
129.03,55.3
136.87,-19.7
144.76,15.4
149.75,-6.2
127.8,-15.6
123.94,47.0
135.78,-2.1
69.91,-49.1
146.93,-0.8
137.47,54.7
149.36,21.4
116.01,-23.7
137.25,75.6
143.69,-8.2
142.09,21.4
127.3,11.6
154.61,11.5
115.11,41.1
111.2,86.5
121.81,60.1
141.32,-17.4
144.39,-4.0
112.44,33.3
150.6,28.9
116.82,53.2
144.16,4.0
133.53,18.2
157.27,10.3
167.87,24.1
135.45,8.6
97.81,-13.1
136.68,27.2
86.7,-14.3
149.61,13.9
154.15,8.9
162.53,10.1
118.22,75.4
126.5,56.4
136.37,8.4
154.28,10.4
156.43,25.9
137.55,22.4
158.25,2.5
157.1,-3.9
156.59,22.9
161.8,11.3
90.72,-13.0
144.78,4.4
145.94,6.3
147.34,0.8
144.57,21.7
130.51,-25.2
142.5,21.5
99.23,24.9
113.28,-10.7
97.11,-14.1
69.35,20.2
132.37,-6.2
142.52,-1.8
155.49,3.5
160.73,-4.7
142.19,45.3
105.03,53.8
126.8,-10.6
119.58,39.1
114.67,-10.7
148.85,-2.5
156.25,4.4
86.75,39.9
142.13,22.3
129.6,43.9
165.38,9.4
149.28,5.9
134.87,8.5
134.47,44.8
139.2,18.7
163.87,-7.4
135.1,-14.6
113.88,14.7
137.8,4.5
112.74,-23.6
150.27,-6.8
99.4,6.9
151.32,13.3
150.92,-6.4
106.3,39.8
120.87,38.7
133.07,72.7
148.63,0.1
143.72,28.3
127.52,49.1
148.37,20.6
126.34,4.8
121.7,9.2
150.4,5.4
161.97,19.6
146.7,-14.1
108.68,17.5
157.67,36.1
142.08,56.5
151.24,61.3
157.6,17.6
134.49,60.8
143.71,-7.3
109.85,-10.5
120.71,44.4
133.66,-16.6
164.83,4.3
142.61,-17.2
155.23,2.2
130.8,9.7
167.48,38.9
155.7,10.1
154.75,-4.8
84.87,74.3
140.41,0.9
152.59,4.8
119.93,45.7
158.97,3.3
139.71,-3.3
157.84,22.3
143.09,0.5
137.07,27.8
133.77,25.5
90.83,87.4
165.56,15.9
146.53,12.9
136.52,28.5
127.13,-9.4
147.2,-9.5
147.89,34.9
127.78,42.7
148.27,27.1
158.79,34.6
67.32,-37.3
162.33,9.0
145.22,20.7
132.99,-7.9
151.05,1.7
124.76,51.0
164.22,11.7
138.95,16.3
129.21,-6.9
151.87,13.3
150.95,12.6
124.53,31.9
77.0,-20.2
141.07,10.2
152.85,-18.9
118.5,42.8
131.54,47.1
150.95,51.0
123.4,24.2
158.37,-9.5
117.7,29.8
143.69,14.3
121.07,24.6
119.58,75.6
119.68,76.9
117.3,34.6
138.27,-0.1
145.1,50.3
159.56,22.3
160.19,39.1
162.06,-10.4
123.7,53.2
148.65,-0.8
144.15,22.3
127.32,0.4
142.38,23.9
128.93,55.7
141.71,-3.9
153.22,-7.3
153.82,-7.7
110.28,10.5
67.22,21.9
148.35,11.8
94.4,5.8
141.87,8.2
99.62,27.2
107.88,78.3
129.16,23.9
136.46,17.7
151.4,37.6
121.69,49.1
163.79,26.0
113.19,15.8
146.03,5.0
140.76,22.1
75.26,18.7
126.95,-14.6
148.65,19.8
133.85,18.0
130.98,18.6
133.07,47.0
133.84,5.4
167.63,29.7
145.4,28.3
85.32,-4.0
158.79,34.2
132.59,32.4
134.23,-4.5
46.98,30.4
150.1,-5.2
159.16,4.4
58.45,-32.3
140.78,-19.4
130.51,25.7
152.43,40.0
156.16,-4.3
138.91,15.6
129.84,18.4
156.27,9.8
120.24,31.7
104.01,22.1
157.61,26.7
124.2,4.0
122.36,12.6
113.95,-2.8
129.5,33.0
137.55,1.3
139.03,-4.1
154.38,24.5
142.09,19.3
160.67,9.1
143.84,13.8
110.03,53.5
141.23,-4.9
153.73,-14.7
164.59,27.4
116.73,-6.0
94.48,-13.2
128.29,3.2
132.17,23.2
131.58,16.4
162.58,9.0
124.84,-29.2
127.01,47.2
131.13,16.6
132.85,9.1
125.17,1.0
156.2,11.7
155.48,29.9
141.76,-2.1
111.98,27.8
124.2,6.7
153.75,-6.8
126.81,47.5
144.54,14.5
159.18,2.7
119.84,-12.6
150.36,17.8
152.24,-0.7
159.21,-8.2
130.34,43.8
128.17,-13.3
142.09,46.7
144.56,36.3
148.38,30.4
137.75,46.3
136.72,28.7
117.17,38.7
162.96,15.6
154.16,14.5
124.68,33.8
119.69,-5.0
132.52,41.9
156.29,59.0
132.54,62.2
146.68,25.7
119.78,27.0
105.86,73.7
157.23,-3.4
156.17,30.0
133.02,20.2
130.74,-2.9
110.13,-0.1
156.4,23.0
137.68,50.7
124.94,30.6
151.05,-6.6
139.97,34.5
147.67,-8.6
129.32,26.8
83.65,-34.0
140.87,69.4
131.76,5.0
126.49,0.7
139.58,-1.8
117.96,55.9
139.92,14.0
152.21,-0.7
117.94,-15.5
113.34,16.4
80.64,22.6
131.25,21.0
153.21,-1.9
131.71,26.4
101.49,12.1
132.97,63.3
126.94,24.7
120.23,10.9
147.54,4.8
134.75,33.3
115.29,19.0
107.17,6.3
137.51,68.8
126.21,-8.1
155.82,15.7
165.06,-21.1
155.09,11.1
95.72,87.5
144.45,4.5
157.93,-18.2
173.27,25.2
92.86,-14.9
162.49,19.1
129.01,22.0
97.19,13.4
146.41,8.2
152.91,12.5
152.2,23.6
148.71,14.2
140.48,3.5
125.32,19.1
132.1,-9.7
116.14,-4.9
142.04,-6.4
145.09,-20.3
115.86,20.7
88.96,-17.1
152.38,-6.8
136.02,25.1
147.18,-1.4
140.08,73.3
112.81,-2.0
133.9,34.3
147.69,22.3
137.11,-12.1
165.02,-4.1
155.89,18.3
136.84,7.2
124.58,7.4
160.13,19.7
95.26,24.3
140.03,17.6
155.18,6.3
131.39,-12.5
139.65,14.2
144.9,37.8
154.92,7.5
125.97,17.4
130.52,65.6
162.27,20.7
120.05,28.6
152.26,35.2
112.35,64.0
127.57,49.2
152.46,1.2
132.78,43.2
132.49,9.3
160.71,27.0
138.41,74.6
154.14,7.2
147.4,-1.1
151.97,3.3
154.85,-9.7
121.34,11.8
132.48,9.4
141.97,30.1
144.28,44.4
149.82,19.3
117.33,36.2
151.85,-9.9
137.78,33.5
168.13,10.1
157.69,-12.5
118.78,58.3
137.85,-24.4
128.12,46.5
98.56,39.6
151.08,-1.3
102.24,70.7
152.12,25.8
134.62,49.4
113.71,-9.2
154.53,16.7
153.08,7.1
113.4,-9.1
120.03,-0.4
126.83,59.9
159.3,12.1
141.2,7.2
122.96,25.6
94.68,-16.2
166.19,5.3
116.0,-9.2
146.92,37.4
145.35,23.5
123.79,38.7
123.34,65.5
120.16,3.8
123.23,-4.7
135.95,-7.5
135.79,23.2
128.1,56.3
155.63,44.1
134.74,-13.9
134.38,9.5
142.73,-2.4
117.9,-8.7
153.8,5.9
138.02,42.8
149.94,14.6
151.31,-8.7
93.37,-9.5
130.17,39.3
128.29,38.7
137.17,25.9
157.99,-5.3
159.09,21.0
124.59,20.5
143.65,25.7
132.87,-8.7
143.01,14.4
164.97,-0.6
137.32,53.8
127.83,44.2
143.24,35.4
130.71,69.0
116.12,14.3
130.69,10.2
136.12,35.0
156.62,8.7
154.24,-8.7
138.96,-13.7
129.22,20.0
128.29,20.2
141.85,-21.3
134.17,6.4
122.94,-7.3
139.23,-9.1
126.03,27.0
142.78,-1.2
100.06,-10.7
154.39,62.8
148.63,-14.2
151.59,10.1
146.97,15.1
126.43,-3.4
130.42,11.7
143.7,8.8
131.55,43.2
158.1,2.8
118.99,-13.6
127.51,34.0
121.28,80.7
126.41,45.5
69.53,61.2
161.05,-3.5
156.26,6.5
141.99,9.9
84.24,47.0
116.57,66.5
137.02,-10.5
146.12,-6.1
143.24,60.5
163.64,17.2
118.66,75.0
136.25,15.1
125.28,12.0
153.0,20.9
154.14,7.6
143.58,-4.0
107.41,7.9
101.44,36.7
156.12,-4.4
125.08,20.1
146.21,-1.5
153.68,9.0
98.46,-3.6
140.66,-5.8
154.0,0.9
149.89,-5.4
156.57,5.7
137.05,7.3
146.01,18.9
67.77,-48.8
142.58,2.7
147.99,3.5
152.42,-1.2
59.26,0.2
139.48,5.8
140.24,33.4
155.7,4.9
143.67,-3.1
104.32,-19.8
146.55,12.6
109.96,45.0
144.45,26.4
155.2,-8.9
100.98,-4.2
155.31,0.6
156.41,5.0
146.06,7.9
160.26,10.5
132.71,54.7
168.96,4.3
153.28,26.9
145.94,28.4
166.25,12.4
133.9,39.0
135.99,21.4
135.39,-15.5
146.81,45.3
132.47,47.9
139.96,9.8
131.81,56.1
103.36,76.4
130.76,35.4
142.65,31.3
154.86,28.5
128.46,-4.6
153.37,7.1
134.53,-4.2
113.76,19.7
87.15,-19.9
113.87,-6.3
139.8,37.4
134.27,34.0
135.05,23.1
160.02,-6.0
136.94,5.9
144.09,15.0
144.63,46.1
154.42,16.2
69.22,-20.0
127.55,76.8
100.94,-9.0
145.21,24.8
150.48,-3.6
119.45,77.6
149.2,-2.9
160.93,15.9
156.7,52.0
151.21,10.4
154.36,-8.6
156.08,28.9
148.85,2.0
92.24,21.0
102.44,64.8
130.19,38.5
156.47,-14.9
105.71,75.5
117.79,-15.8
147.63,3.5
143.06,21.4
158.66,17.5
144.75,23.9
129.17,5.3
154.51,19.8
170.86,5.0
108.23,-11.7
158.11,39.3
141.32,16.1
116.16,53.0
128.29,-14.6
127.86,16.6
145.34,14.5
122.24,-2.2
141.85,13.4
131.35,-15.3
127.88,37.6
118.51,60.4
169.82,6.3
151.39,4.6
123.77,71.8
115.78,-4.9
122.56,6.1
150.16,12.0
127.13,47.4
133.66,-2.8
108.29,-15.4
131.15,9.7
115.82,0.5
160.82,26.0
142.8,35.7
130.34,21.3
141.46,22.9
103.12,50.4
161.39,3.5
170.47,-1.7
141.77,36.8
159.82,-15.8
129.59,-4.6
102.31,14.6
111.47,8.7
141.62,16.2
154.26,23.4
143.82,18.6
163.99,-12.7
134.54,32.8
144.88,38.2
124.85,0.1
153.48,21.7
137.53,-6.2
137.52,18.5
136.09,62.6
122.07,37.3
138.29,44.9
78.1,-10.7
143.35,-4.8
153.58,-1.2
151.93,4.2
109.04,9.9
131.83,12.7
158.42,16.9
144.31,25.4
135.23,51.2
138.29,48.2
165.17,-8.7
129.52,25.6
65.55,-32.7
157.53,-1.2
135.26,6.2
133.18,35.8
122.85,51.0
117.02,-0.3
154.92,9.8
145.57,9.9
109.08,5.5
153.45,14.2
116.5,20.5
109.43,-4.7
130.65,15.2
142.47,-2.1
139.13,36.8
144.42,25.8
135.62,-11.7
126.49,10.3
117.47,39.2
101.74,-11.3
155.23,-2.3
151.47,-7.9
149.65,38.7
134.68,68.5
108.51,32.3
123.51,23.1
169.25,-2.0
154.45,4.2
83.4,14.2
127.75,8.7
122.49,37.0
152.68,20.6
116.12,39.9
153.38,3.1
144.39,52.8
96.14,0.2
103.75,-4.3
122.69,67.4
154.5,6.0
151.41,4.1
141.24,18.9
154.84,9.5
154.53,28.0
155.71,17.2
155.41,33.8
127.89,21.7
141.17,32.5
74.65,-38.3
114.36,2.4
98.56,66.6
168.24,3.1
150.16,-2.3
145.35,0.0
133.14,-7.3
147.14,-16.3
144.71,25.6
132.12,-19.5
124.64,-10.3
144.88,-4.4
136.23,24.5
128.13,25.9
101.47,1.5
113.97,13.5
146.76,28.8
140.67,47.2
120.8,12.8
145.53,6.2
127.34,24.6
173.79,7.2
116.95,18.6
102.74,30.2
123.72,-19.2
149.89,15.4
137.15,14.0
120.17,37.3
143.4,14.8
96.62,-19.5
125.64,-19.6
154.64,34.5
139.81,57.6
136.18,20.9
158.0,19.5
118.29,33.0
141.86,50.4
138.62,3.6
159.42,16.5
126.92,59.8
145.14,-13.6
153.29,9.4
160.55,24.4
156.56,25.4
159.7,10.5
126.58,14.0
111.73,8.1
151.54,-0.7
149.75,-5.3
151.13,-15.3
156.22,-5.0
125.69,17.7
106.86,31.1
126.45,-12.2
119.61,31.7
139.86,4.6
135.45,45.1
90.76,-17.3
142.62,40.1
141.74,36.8
132.51,-5.3
100.71,80.5
99.22,77.4
131.91,-21.1
139.27,26.6
125.77,48.0
143.26,31.3
168.22,10.7
137.6,-16.0
140.47,15.4
143.98,-0.6
137.21,-6.7
152.48,59.2
132.87,81.6
159.97,-14.8
131.41,22.0
109.27,69.0
141.78,5.1
163.47,22.9
150.2,2.3
161.01,7.0
130.95,16.8
121.13,-25.3
136.19,-20.5
143.59,-3.8
114.62,11.8
125.37,59.6
131.2,8.8
143.18,-11.5
147.97,25.9
144.01,25.2
138.42,29.0
141.98,15.6
121.99,60.6
137.71,29.6
136.96,13.3
134.25,53.2
105.47,-15.2
149.02,34.0
147.35,-4.2
155.55,9.0
79.8,29.7
155.52,1.1
134.6,26.5
115.33,50.5
143.9,-26.3
161.38,-4.6
137.69,30.8
131.82,6.3
144.91,18.7
111.05,-15.7
163.48,43.8
121.05,84.7
75.36,-29.1
131.01,-8.4
120.39,22.5
86.18,-26.1
122.03,-2.0
134.5,20.6
139.51,23.2
137.14,-13.8
114.39,-7.4
148.77,9.3
131.28,-2.9
139.03,27.6
129.65,11.0
105.82,16.7
126.28,21.1
112.73,59.2
126.29,46.8
129.34,52.9
90.24,-12.3
113.77,-7.7
155.66,14.5
101.97,-5.0
145.02,28.2
124.66,80.9
146.56,-16.7
145.29,52.5
137.19,29.5
151.1,7.1
153.86,26.7
85.18,51.9
77.41,-15.0
124.68,-15.7
150.12,-6.8
133.82,-14.0
131.32,18.1
145.9,22.4
113.46,-8.3
153.28,68.6
102.42,5.6
133.96,25.5
155.51,-1.5
132.2,64.3
127.35,-2.5
156.94,-0.9
107.18,11.0
161.91,21.8
155.23,30.3
124.42,29.4
89.31,22.0
108.58,-1.6
149.43,39.1
105.11,-14.8
100.12,-11.4
149.11,8.9
147.44,40.2
142.35,-3.1
123.34,63.9
145.32,18.2
126.18,-5.5
107.93,22.2
159.74,1.6
155.07,0.1
118.39,46.2
130.21,24.3
160.47,5.9
151.03,-13.3
158.79,2.4
167.61,-5.1
155.61,8.1
123.61,22.6
133.87,60.3
135.32,-8.8
114.0,-20.5
106.38,54.6
140.23,-0.4
151.38,-7.0
154.45,27.6
110.87,29.0
147.75,-19.8
136.1,35.2
135.8,-0.9
135.86,24.6
135.12,13.2
140.06,31.8
147.83,-18.1
120.51,51.4
138.87,62.2
145.86,6.3
138.43,9.0
82.56,-8.7
92.88,84.3
133.26,66.4
139.28,32.0
146.76,18.3
152.56,-4.9
148.98,17.7
144.12,40.8
159.16,-4.2
134.57,11.2
137.63,24.8
129.19,23.0
132.84,21.4
142.41,42.2
114.98,30.0
73.48,51.4
133.9,2.6
142.84,-2.3
147.8,16.2
136.33,27.9
138.62,34.1
136.41,-1.2
93.01,-7.5
159.82,33.8
130.54,63.8
89.17,36.7
103.08,31.4
129.45,44.2
134.14,3.5
137.71,-3.4
137.75,9.5
139.06,38.8
89.79,-12.2
106.59,-22.9
115.37,36.0
128.81,73.2
138.58,-17.4
145.93,28.5
127.09,45.6
157.0,3.3
33.26,50.9
159.48,8.2
142.92,20.4
120.26,-0.5
134.94,18.5
147.29,-12.0
137.86,51.7
158.23,4.9
118.19,5.6
154.87,24.4
132.8,28.1
127.51,28.6
156.22,-0.8
139.15,53.3
159.76,-13.5
96.05,32.8
75.16,4.1
102.19,-20.2
125.19,20.9
126.02,61.9
158.18,27.0
113.72,-0.9
147.56,15.1
137.03,29.1
134.12,47.4
147.16,36.0
153.54,-0.8
132.63,-11.9
129.78,17.2
103.4,59.6
105.08,-8.9
138.25,29.2
159.77,23.2
147.4,4.0
134.02,13.3
113.07,62.0
161.74,20.0
130.79,74.6
147.8,-2.2
136.85,20.3
123.18,28.4
142.84,-8.7
106.66,7.8
123.02,25.9
96.97,83.7
150.08,-4.6
152.18,-7.6
143.41,23.0
150.54,29.3
153.15,0.4
91.41,62.8
111.12,-1.8
128.11,11.1
143.36,6.4
147.14,23.0
117.17,39.4
122.86,32.3
122.46,73.0
112.5,-9.6
45.1,-24.0
123.15,54.1
140.48,39.4
156.5,25.0
121.84,-15.4
146.46,30.0
152.86,8.9
114.3,-13.6
139.61,35.6
79.22,41.4
103.67,26.2
155.46,4.6
106.59,-0.2
153.19,-14.1
134.63,8.3
148.01,-0.7
126.71,45.7
150.45,31.1
120.68,36.8
157.24,-4.6
147.02,-2.6
148.04,46.8
113.51,57.4
128.38,15.2
150.97,30.2
157.8,17.2
125.58,22.4
141.35,39.5
131.83,-2.7
157.49,26.5
169.57,2.3
114.34,3.5
156.38,-4.3
139.42,23.2
150.24,33.4
118.88,7.1
132.25,9.8
82.86,-13.5
142.48,12.8
123.9,16.9
123.21,56.8
148.6,-7.1
94.2,34.8
140.02,-15.3
119.76,14.8
156.97,0.6
131.43,38.9
115.82,86.9
149.59,-5.0
89.66,27.6
140.79,28.7
109.26,28.5
146.91,36.8
110.28,5.5
115.43,-24.1
136.89,20.4
155.71,-8.0
149.76,-19.4
146.51,-2.9
120.46,11.1
174.22,17.9
136.22,6.7
114.41,27.7
146.79,8.2
136.31,26.4
93.51,0.3
154.16,9.0
136.81,5.9
142.15,-0.4
112.91,-14.0
125.71,52.3
121.22,72.1
113.19,-1.8
125.96,67.7
153.49,31.5
155.34,5.9
161.37,-15.6
107.09,8.7
113.71,-2.7
120.44,-9.9
99.5,28.2
156.01,-10.7
151.34,44.2
113.13,17.0
79.55,-14.4
102.98,56.2
138.99,40.3
155.64,21.0
102.12,18.9
138.9,-10.4
136.12,14.8
112.93,34.0
122.4,34.4
146.14,28.1
120.89,69.2
147.95,22.9
146.4,-11.9
133.06,36.8
124.27,26.4
128.44,77.6
137.46,48.6
162.6,-7.6
111.37,31.9
107.1,81.6
154.1,12.7
143.64,27.0
116.0,6.1
105.55,45.1
119.1,34.8
157.46,8.3
155.95,-3.8
138.0,47.7
119.62,12.5
150.89,33.1
126.1,22.7
129.53,-1.5
148.47,15.5
136.23,44.9
146.21,29.5
164.96,-6.7
151.48,22.7
160.1,-0.4
151.74,7.1
146.94,-8.2
143.17,39.4
158.04,34.8
152.12,38.3
97.22,44.4
153.74,6.9
167.09,18.3
117.17,-1.4
144.02,10.7
144.06,15.5
155.38,-5.4
107.2,15.0
94.71,-20.6
106.57,66.7
109.81,37.8
149.93,31.3
132.88,-8.4
158.04,8.4
152.15,-17.6
101.24,10.2
141.74,-15.6
138.61,12.2
140.89,30.6
159.82,25.7
137.86,-7.9
139.28,57.6
136.19,21.4
126.13,50.8
145.96,50.8
147.09,21.9
112.23,47.8
145.25,7.0
168.62,-10.2
154.68,-6.4
143.77,-8.8
107.37,87.8
95.65,49.6
61.41,28.7
109.78,-8.1
156.08,5.4
140.23,38.4
147.82,-1.2
155.57,20.1
153.92,-6.0
116.34,29.2
145.26,-17.0
71.06,-45.1
132.02,32.1
158.26,15.6
142.63,-17.7
133.81,43.1
155.13,15.3
163.53,32.0
158.47,25.4
138.82,9.3
119.91,-15.7
123.4,0.4
151.92,24.3
92.35,74.8
165.67,-6.4
146.7,3.0
135.57,43.1
136.33,13.6
115.45,10.6
146.8,-2.3
145.86,31.7
151.65,4.8
121.94,-6.9
80.74,-14.2
143.12,28.8
139.78,56.1
111.99,24.8
167.59,-8.1
146.54,61.0
161.72,36.2
112.33,88.1
155.65,40.5
101.38,4.2
142.07,37.6
114.24,31.1
147.7,6.0
166.05,-7.7
124.98,47.8
158.15,13.6
134.58,14.0
158.68,2.9
146.53,4.8
148.38,4.3
101.37,4.1
143.11,32.2
153.4,29.3
142.1,-15.9
95.27,46.3
138.51,31.8
134.29,-10.7
129.56,0.5
148.44,-5.0
119.38,12.8
106.53,9.2
134.16,57.2
99.15,27.3
134.67,51.4
156.23,22.8
134.7,26.1
161.83,8.3
154.71,3.7
128.03,48.1
85.83,42.0
150.61,3.8
141.37,1.1
144.77,14.1
135.38,12.6
147.16,17.2
76.09,-11.6
91.47,67.2
156.13,0.0
148.39,11.9
157.98,-0.5
156.5,10.5
135.98,28.0
127.85,74.6
126.72,-24.5
165.84,-1.8
135.4,57.2
142.1,3.5
112.44,39.4
144.45,-16.3
154.83,25.0
134.64,15.8
77.81,66.2
144.45,29.3
147.35,-8.4
138.19,22.1
161.26,2.0
95.56,-19.1
118.01,24.4
155.81,21.7
131.0,24.7
112.27,50.3
150.97,1.9
130.32,42.9
139.91,-2.7
138.46,1.7
124.82,-18.8
125.04,37.2
143.35,-1.6
152.47,7.5
135.52,-9.9
106.94,-14.1
117.2,-27.5
155.64,23.3
147.25,16.2
151.91,25.9
124.74,48.3
117.67,5.8
130.65,22.4
117.79,11.2
143.31,-10.0
141.3,17.4
112.77,23.0
117.51,79.5
130.56,59.0
146.58,-1.8
163.49,8.8
140.93,-21.9
119.85,-11.1
137.61,-6.8
108.05,26.1
87.99,64.4
135.92,29.1
131.73,47.9
32.68,24.8
112.46,7.1
108.15,60.2
153.75,9.0
154.66,33.5
115.59,-14.0
133.78,29.2
161.64,27.4
146.88,34.9
146.36,25.2
135.09,30.6
135.42,47.9
139.4,29.8
151.02,28.1
128.51,-6.3
124.7,20.9
143.35,-3.6
143.95,4.5
107.21,-24.9
81.99,32.1
130.65,16.1
103.45,-11.5
131.17,75.1
126.0,-2.3
83.66,-20.5
159.33,10.0
126.09,-6.6
139.08,-7.3
125.2,0.5
159.89,4.3
150.61,24.4
125.78,-4.4
102.94,-37.1
134.62,1.4
145.36,22.6
162.12,-15.3
145.03,17.5
115.96,-29.8
152.76,-7.5
118.87,2.7
124.54,25.0
140.5,10.5
128.74,2.8
131.31,2.2
151.34,28.6
166.97,25.2
125.7,37.8
151.14,14.9
105.33,8.3
142.18,-3.6
134.25,39.3
122.33,64.5
128.65,10.0
167.05,3.2
119.83,-13.2
140.02,51.6
128.03,38.2
100.87,-17.4
128.35,19.6
135.78,11.1
153.91,6.3
142.15,20.2
148.87,19.9
144.84,15.6
146.2,15.3
128.6,8.6
122.48,38.9
163.32,28.5
149.33,8.5
136.66,31.2
120.99,65.9
126.17,-5.3
163.57,11.2
112.73,-13.6
103.01,35.9
167.69,19.6
133.97,9.2
131.89,15.2
154.46,21.0
126.82,11.7
120.04,-8.0
125.8,20.0
58.89,39.4
125.65,61.2
172.67,-0.8
155.99,33.6
127.93,80.7
149.63,12.1
159.77,11.9
121.83,9.4
138.1,65.5
141.43,34.5
135.0,-19.1
123.32,24.7
153.66,-2.6
110.5,-5.3
129.57,20.0
145.38,-4.1
143.17,14.8
130.56,8.6
137.04,-1.5
153.23,9.8
169.55,14.3
