GYEAR,PCODE,GAMENUM,PA,AB,BA,HIT,HR,TOTB,SLG,SF,BB,KK,IB,HP,GD,potential
2019.0,66704.0,9.0,6.0,4.0,0.25,1.0,0.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.067
2018.0,66706.0,50.0,48.0,42.0,0.214,9.0,0.0,15.0,0.35700000000000004,0.0,4.0,11.0,0.0,2.0,0.0,0.0
2019.0,66706.0,113.0,349.0,315.0,0.254,80.0,1.0,109.0,0.34600000000000003,1.0,26.0,74.0,0.0,5.0,4.0,0.35700000000000004
2020.0,66706.0,19.0,37.0,32.0,0.156,5.0,0.0,7.0,0.21899999999999997,0.0,5.0,6.0,0.0,0.0,0.0,0.526
2019.0,66707.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.0,66707.0,38.0,47.0,46.0,0.217,10.0,0.0,13.0,0.28300000000000003,0.0,0.0,16.0,0.0,1.0,1.0,0.0
2018.0,66710.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2021.0,66710.0,19.0,34.0,28.0,0.107,3.0,0.0,3.0,0.107,0.0,5.0,7.0,0.0,0.0,0.0,0.0
2018.0,66715.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2019.0,66715.0,18.0,46.0,42.0,0.214,9.0,0.0,10.0,0.23800000000000002,2.0,2.0,9.0,0.0,0.0,0.0,0.071
2018.0,66716.0,22.0,16.0,15.0,0.067,1.0,0.0,1.0,0.067,1.0,0.0,7.0,0.0,0.0,1.0,0.0
2021.0,66749.0,4.0,10.0,9.0,0.33299999999999996,3.0,0.0,3.0,0.33299999999999996,0.0,1.0,1.0,0.0,0.0,0.0,0.033
2018.0,66838.0,124.0,446.0,421.0,0.252,106.0,27.0,202.0,0.48,3.0,17.0,108.0,0.0,4.0,13.0,0.0
2019.0,66838.0,60.0,211.0,195.0,0.215,42.0,6.0,66.0,0.33799999999999997,2.0,12.0,47.0,0.0,2.0,2.0,0.609
2020.0,66838.0,115.0,451.0,413.0,0.312,129.0,20.0,210.0,0.508,4.0,29.0,79.0,0.0,4.0,14.0,-0.27
2021.0,66838.0,33.0,99.0,86.0,0.209,18.0,1.0,25.0,0.29100000000000004,4.0,7.0,23.0,0.0,2.0,1.0,0.556
2018.0,66864.0,1.0,2.0,2.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,66864.0,65.0,108.0,102.0,0.235,24.0,0.0,27.0,0.265,1.0,4.0,28.0,0.0,0.0,3.0,0.111
2018.0,66917.0,63.0,160.0,142.0,0.23199999999999998,33.0,1.0,41.0,0.289,1.0,8.0,28.0,0.0,8.0,1.0,0.0
2019.0,66917.0,76.0,154.0,141.0,0.27699999999999997,39.0,1.0,50.0,0.355,1.0,6.0,21.0,0.0,4.0,1.0,0.593
2020.0,66917.0,56.0,72.0,64.0,0.297,19.0,0.0,25.0,0.391,1.0,4.0,11.0,0.0,1.0,0.0,0.349
2021.0,66917.0,47.0,88.0,75.0,0.213,16.0,1.0,23.0,0.307,0.0,7.0,18.0,0.0,2.0,1.0,-0.172
2020.0,66928.0,32.0,51.0,46.0,0.152,7.0,0.0,11.0,0.239,0.0,2.0,17.0,0.0,3.0,2.0,0.0
2021.0,66928.0,53.0,135.0,119.0,0.218,26.0,6.0,48.0,0.40299999999999997,2.0,11.0,43.0,0.0,2.0,5.0,0.185
2018.0,66965.0,26.0,42.0,35.0,0.22899999999999998,8.0,1.0,11.0,0.314,0.0,5.0,5.0,0.0,2.0,0.0,0.0
2020.0,66965.0,11.0,13.0,11.0,0.182,2.0,0.0,2.0,0.182,0.0,2.0,3.0,0.0,0.0,0.0,0.0
2021.0,66965.0,25.0,43.0,41.0,0.146,6.0,1.0,9.0,0.22,0.0,1.0,8.0,0.0,1.0,2.0,0.0
2018.0,66968.0,33.0,45.0,41.0,0.171,7.0,0.0,10.0,0.244,0.0,2.0,10.0,0.0,2.0,0.0,0.0
2020.0,66968.0,25.0,10.0,9.0,0.444,4.0,0.0,5.0,0.556,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2021.0,66968.0,23.0,17.0,15.0,0.2,3.0,0.0,5.0,0.33299999999999996,0.0,0.0,3.0,0.0,2.0,1.0,0.033
2018.0,66992.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,67005.0,14.0,15.0,13.0,0.231,3.0,0.0,3.0,0.231,0.0,2.0,5.0,0.0,0.0,0.0,0.0
2020.0,67005.0,40.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0
2021.0,67005.0,8.0,6.0,5.0,0.2,1.0,0.0,1.0,0.2,0.0,0.0,4.0,0.0,0.0,0.0,0.172
2019.0,67006.0,5.0,7.0,6.0,0.16699999999999998,1.0,0.0,1.0,0.16699999999999998,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2018.0,67025.0,144.0,645.0,564.0,0.305,172.0,43.0,333.0,0.59,2.0,71.0,142.0,4.0,7.0,10.0,0.0
2019.0,67025.0,142.0,578.0,521.0,0.322,168.0,24.0,276.0,0.53,5.0,49.0,120.0,5.0,3.0,4.0,0.25
2020.0,67025.0,142.0,628.0,550.0,0.349,192.0,47.0,374.0,0.68,8.0,65.0,132.0,5.0,5.0,11.0,-0.2
2020.0,67063.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019.0,67123.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019.0,67202.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018.0,67207.0,28.0,24.0,22.0,0.273,6.0,0.0,7.0,0.318,0.0,1.0,6.0,0.0,1.0,1.0,0.0
2019.0,67207.0,25.0,13.0,13.0,0.231,3.0,0.0,3.0,0.231,0.0,0.0,3.0,0.0,0.0,0.0,0.07400000000000001
2020.0,67207.0,101.0,108.0,89.0,0.258,23.0,0.0,27.0,0.303,1.0,14.0,25.0,0.0,2.0,2.0,0.10300000000000001
2018.0,67304.0,136.0,473.0,430.0,0.27,116.0,5.0,158.0,0.36700000000000005,2.0,33.0,119.0,1.0,5.0,6.0,0.0
2019.0,67304.0,122.0,387.0,348.0,0.276,96.0,0.0,126.0,0.36200000000000004,4.0,29.0,85.0,1.0,2.0,4.0,1.4140000000000001
2020.0,67304.0,142.0,553.0,499.0,0.285,142.0,7.0,199.0,0.39899999999999997,4.0,46.0,94.0,0.0,2.0,6.0,0.429
2021.0,67304.0,80.0,366.0,323.0,0.294,95.0,3.0,119.0,0.368,5.0,38.0,60.0,1.0,0.0,3.0,0.7
2018.0,67341.0,109.0,520.0,459.0,0.355,163.0,6.0,219.0,0.47700000000000004,8.0,42.0,58.0,3.0,8.0,5.0,0.0
2019.0,67341.0,140.0,630.0,574.0,0.336,193.0,6.0,262.0,0.456,4.0,45.0,40.0,0.0,4.0,15.0,1.091
2020.0,67341.0,140.0,617.0,544.0,0.33299999999999996,181.0,15.0,285.0,0.524,8.0,59.0,47.0,6.0,4.0,16.0,0.696
2021.0,67341.0,79.0,356.0,296.0,0.345,102.0,3.0,149.0,0.503,5.0,51.0,22.0,1.0,4.0,7.0,0.41
2018.0,67394.0,96.0,397.0,349.0,0.258,90.0,17.0,160.0,0.45799999999999996,5.0,33.0,79.0,2.0,10.0,4.0,0.0
2018.0,67449.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.0,67449.0,9.0,9.0,7.0,0.28600000000000003,2.0,0.0,3.0,0.429,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2021.0,67449.0,4.0,5.0,5.0,0.2,1.0,0.0,1.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.138
2018.0,67450.0,137.0,597.0,506.0,0.33,167.0,33.0,306.0,0.605,8.0,65.0,107.0,0.0,18.0,17.0,0.0
2019.0,67450.0,133.0,568.0,472.0,0.292,138.0,22.0,243.0,0.515,9.0,80.0,87.0,6.0,7.0,18.0,-0.071
2018.0,67454.0,20.0,24.0,24.0,0.125,3.0,0.0,3.0,0.125,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2019.0,67504.0,11.0,37.0,34.0,0.235,8.0,0.0,11.0,0.324,0.0,1.0,14.0,0.0,2.0,2.0,0.0
2020.0,67504.0,3.0,10.0,8.0,0.25,2.0,0.0,2.0,0.25,0.0,2.0,4.0,0.0,0.0,0.0,0.111
2021.0,67504.0,45.0,149.0,133.0,0.248,33.0,2.0,48.0,0.361,1.0,13.0,39.0,0.0,0.0,3.0,0.067
2018.0,67539.0,106.0,203.0,177.0,0.124,22.0,2.0,31.0,0.175,0.0,12.0,85.0,0.0,5.0,2.0,0.0
2019.0,67539.0,104.0,209.0,185.0,0.124,23.0,3.0,36.0,0.195,2.0,9.0,88.0,0.0,6.0,5.0,0.536
2018.0,67598.0,133.0,505.0,462.0,0.268,124.0,23.0,237.0,0.513,0.0,33.0,133.0,2.0,9.0,8.0,0.0
2021.0,67609.0,5.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
2018.0,67610.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018.0,67640.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019.0,67644.0,7.0,15.0,14.0,0.28600000000000003,4.0,0.0,5.0,0.35700000000000004,1.0,0.0,1.0,0.0,0.0,2.0,0.0
2020.0,67644.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2021.0,67644.0,37.0,147.0,125.0,0.248,31.0,2.0,42.0,0.336,0.0,19.0,33.0,0.0,3.0,3.0,0.0
2018.0,67650.0,131.0,590.0,513.0,0.31,159.0,20.0,250.0,0.48700000000000004,1.0,63.0,103.0,3.0,10.0,9.0,0.0
2018.0,67872.0,141.0,616.0,528.0,0.316,167.0,43.0,315.0,0.597,6.0,72.0,123.0,0.0,10.0,7.0,0.0
2019.0,67872.0,137.0,589.0,504.0,0.276,139.0,29.0,256.0,0.508,6.0,73.0,117.0,3.0,6.0,11.0,1.1
2020.0,67872.0,139.0,586.0,485.0,0.282,137.0,32.0,265.0,0.546,4.0,91.0,116.0,5.0,6.0,5.0,-0.14300000000000002
2021.0,67872.0,78.0,336.0,279.0,0.24,67.0,18.0,128.0,0.45899999999999996,3.0,52.0,60.0,1.0,2.0,7.0,0.0
2018.0,67893.0,42.0,59.0,52.0,0.135,7.0,0.0,8.0,0.154,0.0,7.0,16.0,0.0,0.0,0.0,0.0
2020.0,67893.0,41.0,112.0,99.0,0.242,24.0,2.0,32.0,0.32299999999999995,0.0,11.0,21.0,0.0,1.0,1.0,0.0
2021.0,67893.0,72.0,217.0,188.0,0.27699999999999997,52.0,1.0,67.0,0.35600000000000004,0.0,21.0,33.0,0.0,1.0,1.0,0.111
2021.0,67900.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.111
2018.0,67935.0,142.0,571.0,501.0,0.257,129.0,26.0,242.0,0.483,3.0,55.0,144.0,2.0,12.0,14.0,0.0
2018.0,67944.0,20.0,25.0,22.0,0.182,4.0,0.0,4.0,0.182,0.0,3.0,10.0,0.0,0.0,1.0,0.0
2020.0,68003.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018.0,68050.0,138.0,585.0,527.0,0.29,153.0,29.0,276.0,0.524,3.0,52.0,124.0,0.0,3.0,4.0,0.0
2019.0,68050.0,116.0,505.0,438.0,0.336,147.0,13.0,217.0,0.495,4.0,61.0,87.0,4.0,2.0,11.0,3.444
2020.0,68050.0,129.0,574.0,500.0,0.33,165.0,23.0,272.0,0.544,3.0,66.0,93.0,9.0,5.0,7.0,0.75
2021.0,68050.0,75.0,329.0,271.0,0.395,107.0,10.0,157.0,0.579,3.0,55.0,45.0,7.0,0.0,4.0,0.47600000000000003
2018.0,68069.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,68069.0,30.0,18.0,16.0,0.125,2.0,0.0,2.0,0.125,0.0,2.0,7.0,0.0,0.0,1.0,0.037000000000000005
2018.0,68103.0,50.0,206.0,183.0,0.33899999999999997,62.0,8.0,95.0,0.519,6.0,9.0,25.0,0.0,8.0,3.0,0.0
2020.0,68106.0,16.0,22.0,20.0,0.05,1.0,0.0,1.0,0.05,0.0,2.0,11.0,0.0,0.0,0.0,0.0
2021.0,68106.0,1.0,5.0,4.0,0.25,1.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.185
2018.0,68119.0,5.0,3.0,3.0,0.33299999999999996,1.0,0.0,1.0,0.33299999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.0,68204.0,55.0,57.0,50.0,0.26,13.0,0.0,15.0,0.3,2.0,3.0,15.0,0.0,0.0,0.0,0.0
2021.0,68204.0,24.0,14.0,13.0,0.154,2.0,0.0,3.0,0.231,0.0,1.0,7.0,0.0,0.0,0.0,0.29600000000000004
2018.0,68205.0,12.0,8.0,8.0,0.375,3.0,0.0,4.0,0.5,0.0,0.0,2.0,0.0,0.0,1.0,0.0
2021.0,68205.0,3.0,2.0,2.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.0,68211.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018.0,68244.0,21.0,71.0,65.0,0.138,9.0,1.0,16.0,0.24600000000000002,1.0,4.0,17.0,1.0,1.0,0.0,0.0
2018.0,68245.0,12.0,44.0,39.0,0.128,5.0,1.0,9.0,0.231,1.0,4.0,6.0,0.0,0.0,2.0,0.0
2020.0,68305.0,35.0,64.0,62.0,0.27399999999999997,17.0,1.0,25.0,0.40299999999999997,1.0,1.0,20.0,0.0,0.0,2.0,0.0
2021.0,68305.0,21.0,29.0,26.0,0.192,5.0,0.0,6.0,0.231,2.0,1.0,7.0,0.0,0.0,0.0,0.29600000000000004
2018.0,68330.0,5.0,7.0,7.0,0.14300000000000002,1.0,0.0,1.0,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,68330.0,2.0,8.0,6.0,0.16699999999999998,1.0,0.0,2.0,0.33299999999999996,0.0,2.0,3.0,0.0,0.0,0.0,0.0
2018.0,68345.0,25.0,93.0,86.0,0.314,27.0,12.0,66.0,0.767,1.0,6.0,27.0,0.0,0.0,2.0,0.0
2019.0,68345.0,139.0,613.0,525.0,0.305,160.0,28.0,285.0,0.5429999999999999,5.0,77.0,101.0,1.0,6.0,17.0,3.444
2020.0,68346.0,9.0,12.0,11.0,0.182,2.0,0.0,3.0,0.273,0.0,1.0,5.0,0.0,0.0,1.0,0.0
2021.0,68346.0,13.0,44.0,41.0,0.22,9.0,2.0,17.0,0.415,1.0,2.0,17.0,0.0,0.0,2.0,0.111
2019.0,68362.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,68362.0,13.0,28.0,24.0,0.125,3.0,0.0,3.0,0.125,0.0,4.0,8.0,0.0,0.0,0.0,0.0
2021.0,68362.0,47.0,157.0,136.0,0.294,40.0,4.0,61.0,0.449,0.0,17.0,28.0,0.0,2.0,3.0,0.259
2019.0,68407.0,28.0,60.0,53.0,0.245,13.0,3.0,23.0,0.434,0.0,6.0,18.0,0.0,1.0,0.0,0.0
2020.0,68504.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021.0,68507.0,16.0,30.0,28.0,0.214,6.0,0.0,8.0,0.28600000000000003,0.0,2.0,9.0,0.0,0.0,0.0,0.0
2019.0,68518.0,15.0,35.0,32.0,0.125,4.0,0.0,4.0,0.125,0.0,2.0,10.0,0.0,1.0,2.0,0.0
2020.0,68518.0,85.0,152.0,133.0,0.15,20.0,0.0,22.0,0.165,1.0,11.0,32.0,0.0,1.0,7.0,0.07400000000000001
2021.0,68518.0,10.0,18.0,17.0,0.294,5.0,0.0,5.0,0.294,0.0,1.0,2.0,0.0,0.0,1.0,0.276
2018.0,68525.0,87.0,226.0,211.0,0.23199999999999998,49.0,4.0,76.0,0.36,1.0,12.0,58.0,0.0,2.0,7.0,0.0
2019.0,68525.0,59.0,207.0,187.0,0.203,38.0,2.0,53.0,0.28300000000000003,2.0,18.0,57.0,0.0,0.0,3.0,0.815
2020.0,68525.0,135.0,531.0,461.0,0.278,128.0,17.0,201.0,0.436,3.0,57.0,97.0,0.0,5.0,15.0,-0.040999999999999995
2021.0,68525.0,63.0,259.0,221.0,0.24,53.0,10.0,92.0,0.41600000000000004,0.0,35.0,57.0,1.0,2.0,13.0,1.34
2019.0,68556.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,68614.0,30.0,29.0,28.0,0.14300000000000002,4.0,0.0,4.0,0.14300000000000002,0.0,0.0,12.0,0.0,0.0,1.0,0.0
2019.0,68646.0,7.0,20.0,20.0,0.3,6.0,0.0,8.0,0.4,0.0,0.0,2.0,0.0,0.0,2.0,0.0
2019.0,68700.0,13.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0
2020.0,68701.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018.0,68730.0,142.0,590.0,529.0,0.306,162.0,30.0,303.0,0.573,5.0,51.0,93.0,10.0,5.0,5.0,0.0
2019.0,68730.0,124.0,525.0,476.0,0.284,135.0,18.0,219.0,0.46,5.0,38.0,90.0,5.0,5.0,6.0,1.0
2020.0,68730.0,34.0,134.0,124.0,0.19399999999999998,24.0,4.0,40.0,0.32299999999999995,0.0,9.0,34.0,0.0,1.0,4.0,-0.312
2018.0,68743.0,98.0,227.0,201.0,0.249,50.0,4.0,73.0,0.363,1.0,22.0,50.0,0.0,1.0,0.0,0.0
2019.0,68743.0,142.0,624.0,564.0,0.262,148.0,8.0,211.0,0.374,6.0,48.0,101.0,0.0,0.0,6.0,1.037
2020.0,68743.0,79.0,303.0,254.0,0.248,63.0,3.0,85.0,0.335,1.0,41.0,41.0,0.0,5.0,4.0,1.182
2021.0,68743.0,79.0,348.0,281.0,0.302,85.0,4.0,121.0,0.431,0.0,65.0,57.0,1.0,0.0,6.0,0.0
2019.0,68868.0,15.0,36.0,33.0,0.212,7.0,0.0,9.0,0.273,0.0,3.0,3.0,0.0,0.0,2.0,0.07400000000000001
2020.0,68868.0,66.0,207.0,182.0,0.23600000000000002,43.0,3.0,56.0,0.308,1.0,19.0,28.0,0.0,0.0,3.0,0.069
2018.0,68901.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019.0,68901.0,6.0,9.0,8.0,0.25,2.0,1.0,5.0,0.625,0.0,1.0,3.0,0.0,0.0,0.0,0.0
2018.0,68904.0,11.0,16.0,15.0,0.133,2.0,0.0,2.0,0.133,0.0,1.0,5.0,0.0,0.0,0.0,0.0
2019.0,68904.0,3.0,8.0,8.0,0.125,1.0,0.0,1.0,0.125,0.0,0.0,4.0,0.0,0.0,0.0,0.111
2018.0,68906.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019.0,68906.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,68912.0,60.0,89.0,81.0,0.16,13.0,0.0,14.0,0.17300000000000001,0.0,7.0,32.0,0.0,1.0,3.0,0.0
2019.0,68912.0,55.0,119.0,107.0,0.22399999999999998,24.0,2.0,35.0,0.327,0.0,8.0,24.0,0.0,0.0,1.0,0.185
2020.0,68912.0,44.0,82.0,72.0,0.306,22.0,3.0,32.0,0.444,0.0,10.0,21.0,0.0,0.0,1.0,0.562
2019.0,69056.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,69100.0,57.0,95.0,85.0,0.17600000000000002,15.0,1.0,19.0,0.22399999999999998,1.0,6.0,17.0,0.0,2.0,0.0,0.0
2020.0,69100.0,125.0,98.0,86.0,0.163,14.0,1.0,19.0,0.221,0.0,7.0,18.0,0.0,2.0,2.0,0.48100000000000004
2021.0,69100.0,62.0,26.0,23.0,0.13,3.0,0.0,5.0,0.217,1.0,1.0,6.0,0.0,1.0,0.0,0.575
2021.0,69102.0,46.0,167.0,137.0,0.27,37.0,7.0,67.0,0.489,2.0,27.0,30.0,0.0,0.0,4.0,0.0
2019.0,69150.0,55.0,217.0,197.0,0.27399999999999997,54.0,9.0,84.0,0.426,2.0,14.0,46.0,0.0,4.0,3.0,0.0
2019.0,69165.0,52.0,214.0,199.0,0.28600000000000003,57.0,9.0,94.0,0.47200000000000003,1.0,12.0,63.0,0.0,2.0,2.0,0.0
2019.0,69203.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019.0,69209.0,144.0,645.0,572.0,0.344,197.0,15.0,276.0,0.483,6.0,61.0,54.0,4.0,6.0,16.0,0.0
2020.0,69209.0,144.0,668.0,586.0,0.34,199.0,21.0,291.0,0.49700000000000005,11.0,58.0,42.0,1.0,13.0,26.0,0.33299999999999996
2021.0,69209.0,71.0,319.0,272.0,0.331,90.0,10.0,130.0,0.478,5.0,39.0,19.0,2.0,3.0,12.0,0.5
2019.0,69238.0,19.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0
2019.0,69306.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,69306.0,39.0,50.0,43.0,0.233,10.0,1.0,16.0,0.37200000000000005,0.0,4.0,10.0,0.0,2.0,0.0,0.0
2021.0,69366.0,3.0,8.0,6.0,0.16699999999999998,1.0,0.0,1.0,0.16699999999999998,0.0,2.0,3.0,0.0,0.0,0.0,0.0
2019.0,69403.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,69403.0,7.0,24.0,23.0,0.13,3.0,0.0,3.0,0.13,0.0,1.0,5.0,0.0,0.0,1.0,0.0
2019.0,69405.0,40.0,168.0,154.0,0.273,42.0,4.0,63.0,0.409,1.0,13.0,50.0,0.0,0.0,2.0,0.0
2019.0,69418.0,14.0,23.0,21.0,0.19,4.0,0.0,4.0,0.19,0.0,2.0,7.0,0.0,0.0,0.0,0.0
2020.0,69418.0,91.0,196.0,182.0,0.258,47.0,1.0,61.0,0.335,0.0,7.0,32.0,0.0,3.0,4.0,0.185
2021.0,69418.0,24.0,24.0,21.0,0.14300000000000002,3.0,1.0,6.0,0.28600000000000003,0.0,2.0,2.0,0.0,1.0,1.0,0.7809999999999999
2020.0,69439.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,69442.0,61.0,106.0,93.0,0.204,19.0,2.0,31.0,0.33299999999999996,1.0,8.0,36.0,0.0,0.0,0.0,0.0
2020.0,69442.0,34.0,49.0,41.0,0.22,9.0,0.0,11.0,0.268,2.0,5.0,16.0,0.0,0.0,0.0,0.852
2019.0,69453.0,118.0,436.0,385.0,0.262,101.0,7.0,142.0,0.369,4.0,32.0,89.0,0.0,10.0,3.0,0.0
2020.0,69453.0,64.0,243.0,206.0,0.228,47.0,4.0,70.0,0.34,5.0,26.0,58.0,1.0,2.0,3.0,2.333
2021.0,69453.0,39.0,114.0,102.0,0.265,27.0,3.0,43.0,0.42200000000000004,0.0,10.0,37.0,0.0,1.0,2.0,-0.222
2019.0,69508.0,17.0,20.0,20.0,0.1,2.0,1.0,5.0,0.25,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2020.0,69508.0,5.0,8.0,7.0,0.429,3.0,0.0,3.0,0.429,0.0,1.0,0.0,0.0,0.0,0.0,0.07400000000000001
2021.0,69508.0,23.0,47.0,41.0,0.244,10.0,1.0,15.0,0.366,1.0,3.0,4.0,0.0,2.0,2.0,0.172
2019.0,69517.0,30.0,89.0,83.0,0.253,21.0,0.0,31.0,0.373,1.0,4.0,16.0,0.0,0.0,1.0,0.0
2019.0,69530.0,49.0,194.0,163.0,0.252,41.0,2.0,60.0,0.368,1.0,26.0,24.0,1.0,1.0,0.0,0.0
2019.0,69569.0,68.0,268.0,231.0,0.251,58.0,9.0,100.0,0.433,1.0,31.0,60.0,0.0,5.0,8.0,0.0
2019.0,69605.0,11.0,46.0,41.0,0.146,6.0,2.0,14.0,0.341,0.0,4.0,18.0,0.0,1.0,0.0,0.0
2019.0,69636.0,27.0,57.0,53.0,0.151,8.0,1.0,14.0,0.264,0.0,3.0,24.0,0.0,1.0,0.0,0.0
2020.0,69636.0,59.0,73.0,67.0,0.239,16.0,4.0,28.0,0.418,0.0,3.0,26.0,0.0,3.0,2.0,0.111
2021.0,69636.0,8.0,16.0,15.0,0.067,1.0,0.0,1.0,0.067,0.0,1.0,9.0,0.0,0.0,0.0,0.133
2019.0,69652.0,95.0,399.0,357.0,0.311,111.0,9.0,171.0,0.479,1.0,38.0,44.0,0.0,3.0,12.0,0.0
2020.0,69652.0,142.0,631.0,542.0,0.306,166.0,32.0,302.0,0.557,4.0,76.0,67.0,3.0,9.0,12.0,2.056
2021.0,69652.0,66.0,297.0,256.0,0.24600000000000002,63.0,5.0,93.0,0.363,1.0,36.0,34.0,1.0,4.0,8.0,0.273
2020.0,69702.0,4.0,5.0,5.0,0.4,2.0,0.0,2.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020.0,69705.0,25.0,52.0,50.0,0.22,11.0,0.0,15.0,0.3,0.0,0.0,22.0,0.0,2.0,0.0,0.0
2021.0,69705.0,30.0,96.0,84.0,0.23800000000000002,20.0,4.0,41.0,0.488,2.0,8.0,34.0,0.0,2.0,3.0,0.259
2020.0,69706.0,1.0,2.0,2.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021.0,69706.0,22.0,69.0,56.0,0.161,9.0,0.0,9.0,0.161,2.0,10.0,19.0,0.0,1.0,1.0,0.14800000000000002
2019.0,69727.0,29.0,61.0,53.0,0.226,12.0,1.0,16.0,0.302,0.0,7.0,17.0,0.0,1.0,3.0,0.0
2019.0,69737.0,91.0,192.0,177.0,0.18600000000000003,33.0,1.0,46.0,0.26,1.0,11.0,72.0,0.0,2.0,3.0,0.0
2020.0,69737.0,106.0,387.0,346.0,0.22,76.0,12.0,134.0,0.387,1.0,33.0,116.0,1.0,6.0,8.0,0.222
