HIT_VEL,HIT_ANG_VER
150.09,10.4
146.06,34.2
152.11,14.4
120.87,9.0
165.79,5.7
153.01,-28.0
158.9,-12.5
132.18,27.5
94.79,8.5
159.38,37.1
141.16,34.0
127.75,28.9
103.8,-13.8
119.73,23.9
147.48,28.4
138.14,29.8
115.48,2.0
121.24,44.5
156.36,3.8
144.68,47.3
99.3,50.3
159.7,17.1
108.67,21.7
134.34,55.6
137.51,50.0
155.79,11.5
137.77,40.1
152.1,-8.8
142.1,6.6
146.11,1.1
119.5,33.9
156.05,-1.0
112.97,-20.7
81.75,39.0
134.02,49.5
113.15,9.9
157.66,16.4
125.97,70.4
138.06,35.3
152.29,31.6
112.25,73.0
103.66,51.0
149.88,18.5
136.12,21.6
160.91,-6.6
134.28,21.6
139.1,1.1
104.24,-3.8
120.45,79.0
130.15,33.2
117.38,79.3
102.82,-3.2
142.55,45.8
136.13,3.4
132.37,-0.4
88.52,17.8
94.21,53.2
142.23,22.7
78.85,-21.4
138.67,19.6
133.39,37.9
79.76,-29.9
130.57,22.1
110.19,25.6
117.76,37.7
128.97,-15.8
152.03,21.1
130.82,14.4
132.87,77.8
113.73,40.6
126.41,8.9
140.41,-9.1
149.45,-14.3
161.9,15.2
121.18,74.5
124.55,-14.0
121.65,-23.1
148.38,40.0
125.91,83.0
150.94,22.7
135.61,44.4
157.13,42.4
134.41,33.8
110.82,16.1
119.06,29.0
117.24,18.4
148.73,0.4
155.24,-6.8
142.93,3.7
116.16,20.1
145.07,-7.4
141.51,29.4
132.18,44.4
122.95,-12.3
154.12,25.1
157.5,-7.9
152.94,19.1
114.47,11.8
135.05,8.7
148.61,-5.3
122.11,45.9
105.1,-1.7
134.39,2.0
143.01,17.2
143.89,20.8
144.6,48.2
143.4,-12.9
120.16,79.2
140.35,39.0
129.62,31.9
125.86,31.5
152.69,4.9
163.34,-2.7
139.16,12.6
145.15,-4.0
154.96,21.8
130.05,20.3
160.9,15.5
132.52,11.1
145.91,13.9
133.52,11.2
39.2,50.7
127.55,49.8
117.88,6.1
136.16,19.0
132.22,63.0
128.27,-8.7
96.95,3.4
99.16,34.7
133.88,74.2
168.66,32.0
136.39,46.5
132.05,19.9
146.25,-23.0
152.61,-4.4
86.0,27.0
104.52,40.0
125.06,57.8
135.22,35.1
107.28,10.8
163.06,0.7
138.85,0.7
101.76,73.5
135.41,40.9
135.69,33.9
93.44,-20.9
102.77,71.0
113.97,-10.0
107.65,41.0
133.2,40.0
151.69,13.1
147.51,28.4
165.41,21.0
155.2,-5.5
127.69,66.7
147.49,22.8
129.64,7.6
141.5,5.8
156.14,-3.4
133.86,2.2
115.51,9.0
165.73,7.4
138.31,-6.8
130.58,4.5
158.41,19.5
149.7,10.7
142.37,-9.8
75.34,-24.1
112.02,63.8
116.3,13.3
146.27,13.8
140.37,28.8
141.2,31.3
128.09,-4.0
157.31,20.4
137.3,82.5
143.98,17.5
113.37,-18.7
155.38,28.7
79.38,59.8
134.39,4.7
116.83,5.1
101.37,23.8
135.65,6.7
105.82,7.9
147.92,14.2
70.92,-38.9
152.54,6.7
142.73,-4.1
94.55,23.0
147.24,16.5
149.32,-1.5
148.48,24.8
123.39,46.7
105.58,23.5
85.74,36.5
146.09,10.0
140.95,57.8
101.08,31.1
136.54,-17.1
139.36,23.6
129.97,10.4
107.11,57.9
119.34,29.4
85.48,32.6
104.74,27.2
140.71,-13.3
141.81,19.3
131.05,1.7
138.67,-6.1
134.76,9.8
136.38,23.4
143.0,5.9
122.09,44.6
131.72,18.8
124.9,11.2
106.46,79.5
160.53,18.1
119.65,25.8
117.7,20.9
150.12,-2.8
148.22,6.2
152.02,23.0
146.05,16.7
169.13,-8.4
136.43,13.3
123.61,65.3
83.22,51.4
148.74,14.3
126.33,-5.5
147.34,0.4
157.27,23.3
155.17,-1.0
117.41,-0.6
150.33,34.0
102.52,32.8
136.04,-4.4
157.52,-2.1
72.4,38.9
133.4,13.7
147.62,-13.5
158.77,-6.2
167.28,25.9
152.21,26.2
156.98,14.4
133.52,23.7
159.89,17.7
159.17,-10.0
126.74,21.9
132.24,-12.3
96.33,25.7
127.26,75.5
146.56,15.5
144.28,1.1
157.61,26.6
147.84,10.4
137.89,18.2
136.43,38.7
156.12,29.0
150.52,-4.2
133.09,25.4
152.49,2.8
118.91,21.6
120.85,5.9
75.94,44.1
81.28,62.2
119.39,38.6
151.83,29.2
136.31,64.1
152.3,5.0
119.37,-5.4
112.24,-13.0
134.98,31.6
146.17,17.0
119.07,22.0
133.7,48.0
159.95,46.3
133.98,64.1
144.37,-15.9
161.13,-7.0
150.43,10.8
121.99,47.3
142.89,11.8
143.48,4.3
96.74,43.8
142.61,26.5
140.47,-7.8
150.94,12.5
128.8,77.5
128.03,27.2
126.38,6.9
120.18,38.5
135.07,41.3
141.2,36.2
129.49,6.9
153.37,34.1
99.61,62.5
145.03,1.8
149.42,-4.3
143.94,8.4
150.44,-3.8
139.93,44.2
154.8,30.4
98.92,36.4
135.8,2.9
131.3,18.8
115.99,26.1
131.84,-8.9
159.96,18.6
153.18,-4.4
168.29,-2.1
149.29,33.5
145.44,-6.7
150.06,25.4
67.65,-12.8
149.27,6.9
142.2,17.5
97.94,-18.2
121.64,-5.0
135.75,25.7
146.91,20.4
80.92,-27.2
138.37,-13.3
143.18,-3.2
122.03,-8.4
113.57,59.6
138.68,43.4
138.19,58.0
130.76,-14.1
121.78,7.4
125.8,-12.9
157.75,11.2
139.1,24.9
125.18,10.1
130.84,28.2
98.84,16.4
142.55,47.9
118.89,62.4
162.77,-8.0
140.47,-12.8
137.94,1.7
162.24,-8.6
161.97,12.9
139.34,-5.2
133.45,34.0
143.9,-6.4
136.32,2.2
131.99,17.3
134.33,50.1
120.62,55.7
153.86,-5.3
150.42,16.2
156.11,-15.8
127.35,60.6
125.8,-2.7
151.4,19.4
98.59,14.8
161.04,14.2
159.92,2.0
148.94,32.6
119.27,62.9
129.66,42.1
150.45,-5.6
136.64,47.2
149.86,-9.9
147.16,8.8
123.36,29.5
149.02,-5.9
139.77,34.0
146.26,-5.1
153.18,23.2
117.84,-11.0
121.45,54.0
150.05,1.3
138.79,-12.4
143.68,-8.8
102.33,35.0
118.43,51.5
130.3,-11.9
134.09,31.5
131.51,51.4
172.64,10.7
97.74,9.8
93.4,-20.2
108.52,55.4
123.61,48.0
89.27,76.9
141.15,44.2
110.68,-1.6
128.65,19.9
113.8,15.0
139.22,41.4
129.07,33.0
116.82,32.8
154.69,19.2
125.35,31.9
129.5,-11.2
139.37,-14.2
144.15,2.6
158.23,24.8
144.5,30.2
124.26,2.5
141.67,10.4
129.59,38.1
150.73,34.1
140.1,38.0
128.61,23.2
103.32,84.7
155.83,33.1
112.16,2.9
116.6,4.7
149.36,22.1
133.76,52.0
94.35,54.6
117.16,41.9
123.52,47.7
150.02,-6.1
118.88,78.5
104.03,12.9
143.71,40.2
118.06,-21.1
135.39,13.3
116.14,-17.1
143.67,52.5
149.12,12.5
142.35,20.3
127.78,10.2
130.01,34.6
150.31,46.8
76.37,-22.0
132.74,74.4
166.11,-9.0
129.18,37.9
104.89,28.8
142.94,1.2
152.18,30.9
139.77,20.5
144.27,-5.2
102.93,4.3
145.49,18.2
102.29,76.3
157.17,-2.0
133.15,-6.5
156.34,20.5
135.35,27.2
138.46,21.2
160.29,14.7
143.07,-15.6
129.67,15.4
132.37,60.7
139.75,14.6
139.09,-1.6
152.89,9.8
136.89,45.2
163.47,45.1
154.22,-8.3
140.56,-1.5
129.94,60.3
124.23,60.3
147.37,5.8
134.86,5.7
161.0,7.0
103.96,3.5
102.35,13.9
117.2,38.8
132.42,28.2
118.31,38.1
143.83,12.9
141.4,25.8
135.22,28.3
135.76,20.1
147.66,-3.3
132.95,35.1
112.72,73.6
154.33,0.8
124.15,31.1
119.09,47.1
152.94,25.9
136.49,70.0
158.71,-4.8
100.96,-15.0
120.83,16.6
150.72,-3.1
131.23,18.5
149.63,67.6
112.27,72.5
114.6,89.0
150.53,12.6
156.97,1.6
154.01,9.1
107.48,61.2
137.25,19.9
110.99,-0.6
166.27,21.5
101.2,41.9
161.32,13.8
126.01,15.0
118.84,-6.8
169.66,-2.4
123.22,28.0
157.4,-15.7
142.09,37.0
133.05,28.2
113.19,3.8
123.56,52.0
130.12,33.9
109.87,2.6
145.29,-10.7
114.44,13.6
151.78,-10.9
156.56,28.1
146.66,-3.9
145.21,-3.1
156.84,-15.1
113.43,52.0
133.61,47.7
116.42,8.1
119.78,-1.1
114.64,33.7
124.79,-4.6
155.21,2.6
132.41,66.9
115.53,-2.8
156.45,1.6
157.56,-3.8
125.74,46.3
118.7,14.8
130.69,-3.6
123.76,28.8
154.8,6.7
147.52,25.9
153.17,5.7
171.47,-5.0
136.68,11.7
110.08,0.9
134.07,16.3
151.93,28.2
67.39,39.2
145.37,4.8
141.67,3.2
126.8,24.0
140.32,69.5
150.04,22.5
131.14,50.8
144.04,-8.8
136.45,25.1
119.4,75.3
90.87,44.1
135.39,17.6
132.69,31.7
119.33,56.3
104.18,-14.0
139.2,-15.2
133.91,14.5
143.87,4.7
128.8,48.6
142.66,41.9
134.8,35.8
138.74,-18.1
120.2,13.9
123.84,40.4
135.22,80.5
116.5,15.2
156.22,15.1
140.4,0.5
147.03,9.1
139.37,47.2
151.96,-11.6
131.87,34.7
119.37,26.7
140.61,5.3
159.93,10.8
162.82,1.3
139.63,15.7
108.62,84.3
147.03,18.0
136.52,2.0
127.06,30.0
163.96,-2.3
140.82,-11.6
145.95,15.3
136.43,-10.9
152.02,-14.6
161.37,-0.2
104.35,6.0
140.58,41.5
150.09,13.1
106.8,-14.8
119.36,2.7
108.62,45.8
123.76,30.5
129.87,-4.0
138.21,19.3
136.08,47.1
147.55,42.9
142.6,45.1
148.33,21.1
120.61,-2.3
144.87,22.0
150.82,23.7
106.82,-14.8
158.06,12.0
149.84,-13.0
143.54,-4.0
150.65,21.3
155.72,-3.8
150.18,15.8
134.83,65.6
155.99,8.2
135.92,-10.5
148.49,1.9
157.83,7.6
138.43,-0.4
135.49,-22.5
116.63,53.4
136.63,2.1
40.98,-17.0
139.33,13.8
131.18,-4.0
154.78,1.6
147.91,11.2
135.85,-16.0
137.9,16.1
151.48,76.3
139.39,-3.6
133.31,0.0
147.35,9.0
94.53,3.8
165.04,-22.0
124.38,12.1
146.55,-8.3
113.16,19.2
101.93,52.8
125.06,5.2
135.86,37.5
157.24,14.3
122.37,56.4
133.41,37.3
131.43,7.8
128.54,30.0
141.95,25.6
99.49,9.0
146.01,25.9
159.24,13.5
85.23,-21.0
141.14,41.6
80.02,-32.9
155.09,-2.5
120.86,-4.5
160.26,15.3
147.28,29.2
142.06,25.8
33.31,-27.9
161.27,10.1
140.57,3.9
148.54,18.7
123.52,53.0
156.59,13.0
101.36,-7.3
156.53,25.9
157.59,11.6
146.09,3.4
158.13,26.4
147.41,42.6
134.78,38.6
138.47,12.1
104.17,10.4
140.66,33.1
145.36,-2.4
83.3,-18.6
143.76,21.3
153.09,32.5
131.37,36.8
139.59,8.1
106.61,14.0
156.75,-12.5
125.63,-21.4
143.94,61.2
118.75,17.1
170.89,1.3
149.5,11.4
163.7,-9.1
104.25,41.3
105.57,33.7
118.58,50.1
136.14,6.7
122.68,20.9
107.98,-11.2
146.99,35.5
160.03,-7.8
105.67,45.2
109.01,7.9
115.85,57.3
99.6,73.5
146.55,-1.8
123.74,72.5
107.5,-1.3
124.01,83.1
145.78,38.2
85.53,87.2
156.37,-5.9
143.38,10.8
105.27,-9.8
137.74,49.2
159.84,2.8
93.89,46.1
158.26,-0.9
97.43,66.2
149.31,18.9
97.3,31.5
133.0,5.5
149.24,-13.7
106.03,33.2
141.37,41.8
144.29,-7.7
142.08,16.1
150.94,14.2
117.26,14.4
159.54,25.7
155.55,14.9
148.36,-13.8
147.07,19.1
130.8,27.9
109.63,78.0
126.55,-0.1
101.45,37.3
163.82,-4.3
154.66,5.1
67.79,14.9
117.42,72.6
149.21,5.0
142.86,23.4
145.03,-1.8
141.98,9.8
105.42,-3.2
130.33,34.4
160.35,12.5
95.44,27.5
164.29,10.2
142.17,15.3
113.87,15.2
103.73,61.7
125.85,4.4
161.08,-14.0
146.66,29.4
147.77,-1.7
152.32,23.6
153.3,12.9
156.41,36.3
109.84,65.2
137.69,39.7
71.83,-22.8
121.48,12.0
134.07,-2.4
112.44,-6.1
100.27,-11.4
151.4,10.7
127.42,50.2
124.73,4.6
152.76,-12.8
115.58,-9.9
158.86,-1.2
145.81,-1.3
152.13,20.0
120.35,-9.1
136.6,-9.3
137.0,20.6
143.82,66.5
99.07,10.5
134.53,47.8
151.22,0.8
132.48,13.9
138.42,50.5
136.71,48.5
160.54,-8.9
78.81,73.8
146.16,-13.5
143.92,-1.2
136.37,-6.7
100.74,-13.5
150.59,17.2
123.97,42.5
144.25,27.5
140.94,34.6
114.11,51.2
140.43,16.1
141.82,8.0
158.22,24.1
154.43,23.9
153.2,48.4
129.49,34.0
127.45,48.5
123.73,-2.3
136.47,18.7
171.2,-7.6
95.03,9.3
145.37,13.4
139.32,-3.3
149.66,10.6
146.33,-13.3
111.43,65.5
94.53,-17.1
99.8,80.2
137.17,18.7
119.83,5.7
120.37,27.3
151.95,-9.7
159.0,-2.1
135.7,0.6
110.53,0.8
84.81,-8.0
117.55,11.2
139.91,14.9
95.89,1.9
143.57,37.6
144.92,39.2
155.4,12.0
110.78,-12.2
124.67,43.3
148.48,29.1
103.1,-23.8
133.62,37.8
98.78,70.0
153.66,32.7
117.03,34.6
144.23,5.0
71.85,-28.9
126.71,72.6
123.22,34.6
125.71,51.7
86.21,87.3
130.17,82.1
147.02,2.5
120.94,79.0
145.44,25.4
140.62,-8.0
141.56,8.9
148.14,-3.4
162.53,-7.9
147.11,-9.8
136.18,73.0
145.35,10.9
145.03,43.0
142.38,-8.2
92.83,-31.6
113.24,31.6
151.51,-10.0
118.18,34.1
155.47,-2.7
144.72,1.5
135.79,-17.5
116.53,47.0
176.82,-3.6
138.07,43.9
120.8,15.4
138.12,-17.1
157.42,-4.4
125.88,67.3
80.96,25.7
101.57,-19.4
145.07,11.8
171.17,-6.2
121.24,53.7
150.85,7.4
119.03,-10.9
138.72,-21.1
127.5,33.6
152.32,-2.0
151.91,11.0
70.62,76.1
100.32,49.2
149.94,-6.8
105.2,1.2
156.31,-10.6
151.19,2.0
151.99,1.4
129.05,23.0
144.52,10.2
134.2,68.2
29.1,-51.0
111.18,67.8
149.99,36.0
144.78,11.3
143.56,-5.5
106.13,32.0
122.54,40.9
154.51,34.3
135.47,17.4
147.62,22.6
132.67,1.0
158.97,8.2
137.68,59.0
79.47,-22.8
120.58,20.8
125.2,5.2
149.12,16.2
121.68,1.2
160.01,-2.6
162.42,22.8
138.14,3.9
153.37,14.2
131.41,36.8
125.14,-1.8
110.39,24.1
136.08,-12.5
130.35,-0.7
128.79,30.4
128.03,40.6
98.99,0.5
139.32,20.5
116.12,18.2
123.62,57.2
160.75,31.2
78.57,72.7
132.81,30.3
120.5,19.5
105.98,54.3
91.3,57.0
129.09,72.1
129.87,-6.8
146.89,27.6
151.91,4.1
88.68,37.2
75.9,-25.1
136.8,46.1
152.56,20.0
140.72,35.9
115.01,-20.9
154.64,16.2
149.65,32.6
113.66,41.3
122.82,49.0
139.59,-3.6
115.22,11.1
146.13,46.0
138.75,17.3
147.14,36.2
144.61,-4.3
88.88,86.1
163.48,6.9
154.2,-4.4
166.01,42.4
117.09,26.4
109.99,23.7
146.76,56.1
159.25,-8.2
124.29,5.4
136.59,10.2
158.78,12.6
143.77,-3.0
144.68,0.0
123.38,26.2
103.15,11.8
147.96,32.7
137.18,25.4
140.48,8.1
153.65,-10.2
140.09,62.1
126.03,-7.2
133.36,10.2
146.5,32.7
106.44,20.0
155.55,5.8
31.96,54.4
142.51,10.3
111.17,64.7
123.15,54.7
134.84,35.8
154.3,17.0
142.1,21.8
153.25,-9.7
155.44,-1.7
102.6,19.4
115.27,-8.7
159.46,7.4
161.76,19.2
135.61,41.3
161.94,0.0
140.67,6.2
146.43,59.9
125.31,8.8
121.44,-3.9
158.94,-13.0
170.16,-6.3
163.11,2.7
154.14,0.0
154.89,-8.5
149.55,39.2
127.65,22.6
158.37,-10.1
157.68,12.9
139.94,-17.7
153.27,-12.7
169.21,5.5
102.07,-6.3
138.49,19.5
128.53,15.7
136.51,29.7
155.95,3.2
108.84,26.8
113.46,11.5
150.01,23.7
141.8,8.0
110.99,-1.4
124.61,23.3
121.87,38.5
157.05,22.0
114.21,25.6
124.44,21.8
139.99,22.1
142.38,7.3
117.11,2.3
126.61,-4.0
99.56,-17.6
121.74,64.8
118.93,13.2
129.69,11.5
165.14,15.6
142.45,44.3
151.78,2.8
119.42,12.1
130.92,-12.9
134.87,4.8
162.97,11.2
154.34,5.7
138.03,70.3
150.52,11.0
115.47,38.3
103.53,34.0
144.69,-4.9
112.72,8.4
149.14,-2.5
103.41,88.4
122.16,6.8
107.22,-7.7
153.75,22.5
146.45,46.6
130.92,29.2
114.92,9.0
129.94,22.1
111.53,27.9
150.0,25.7
155.9,11.4
154.95,20.2
141.16,27.4
150.67,14.2
135.83,-4.3
133.11,38.2
122.69,16.2
112.99,0.1
140.45,4.4
125.92,50.4
119.04,50.9
103.44,60.1
146.68,-13.3
125.29,43.4
126.79,43.5
155.71,13.2
119.11,24.3
124.58,-5.5
83.81,55.8
110.53,-12.6
123.94,44.6
90.41,-4.5
144.91,-1.4
118.91,69.0
163.19,21.3
113.35,-1.4
148.85,6.7
151.7,26.0
142.51,19.5
110.53,12.8
112.45,-15.5
130.69,58.0
146.17,13.5
115.39,73.5
157.61,1.0
150.51,4.5
105.1,-4.3
143.9,1.8
115.06,67.2
147.36,40.9
130.24,33.9
153.73,-3.2
140.16,7.4
103.77,34.7
135.94,23.4
115.9,53.8
119.59,-2.8
111.4,48.1
155.15,15.5
121.28,1.8
132.03,-12.7
139.22,25.6
117.09,-18.8
138.27,-6.4
129.6,9.0
148.21,9.2
153.21,-1.7
157.91,16.2
152.03,22.0
109.51,43.0
150.41,8.0
140.84,7.6
123.2,3.1
135.29,16.6
136.07,2.0
157.16,1.4
145.94,-10.1
119.51,23.9
106.38,24.0
135.62,55.1
143.27,19.6
153.91,-2.9
120.88,2.2
122.9,8.6
147.35,22.2
161.82,57.1
146.7,13.0
117.19,41.6
144.8,14.0
87.49,57.7
131.77,-10.5
90.51,76.1
119.49,66.0
140.85,37.5
138.6,-9.8
126.88,21.7
120.12,6.8
157.88,52.4
125.28,0.7
149.39,16.3
137.24,9.8
139.01,5.0
152.92,-5.6
112.48,8.0
158.54,2.2
144.25,20.3
134.21,52.1
100.65,-8.8
96.12,-3.5
146.51,16.6
142.75,13.8
132.39,27.2
155.99,18.4
94.25,-17.6
138.86,-8.5
145.3,13.8
108.39,59.4
146.55,4.1
155.35,0.1
123.81,53.5
146.56,43.4
119.42,-11.0
119.38,67.6
135.91,-12.4
153.82,-9.8
95.94,69.9
142.11,8.7
163.42,-11.1
132.54,11.1
117.97,-4.2
140.48,-1.6
120.1,74.3
135.99,7.3
127.42,-8.6
140.39,20.5
157.81,26.4
157.76,-4.3
115.98,24.7
153.85,-9.8
139.96,-16.5
147.62,37.6
116.55,-5.6
150.46,34.4
161.01,6.9
138.82,6.3
140.01,43.3
87.04,-19.6
92.73,12.4
141.27,9.9
130.95,17.3
137.38,50.2
149.75,3.1
130.11,5.9
133.2,62.4
163.48,-1.8
154.28,-0.1
155.65,38.6
136.18,33.6
111.59,47.1
152.63,4.2
152.05,27.0
97.02,-18.5
158.04,4.8
157.19,8.0
146.1,17.1
147.36,-7.0
100.94,42.8
140.48,29.3
164.56,47.1
139.06,31.7
134.89,-15.4
99.98,22.4
146.14,-1.9
122.22,53.7
123.29,25.6
97.53,4.9
88.11,-30.1
149.67,-14.2
104.15,72.3
155.41,63.2
150.9,22.6
152.16,-11.1
136.83,24.9
71.43,16.4
102.26,-8.8
132.48,35.3
141.04,15.5
136.64,-3.3
114.29,55.2
109.18,14.9
104.29,42.7
142.73,57.5
147.36,13.3
158.72,20.5
143.0,-2.1
168.99,-4.1
156.67,14.4
131.07,-12.8
142.06,-9.8
157.55,3.8
158.99,23.9
141.24,22.7
128.48,67.8
152.81,-4.8
144.41,51.4
147.21,-1.9
118.62,-8.1
115.7,29.9
113.69,59.7
130.5,-20.5
160.78,10.6
136.76,17.1
129.24,0.2
126.75,10.4
123.84,-5.5
146.92,36.6
156.2,35.6
122.94,19.4
116.56,58.7
147.86,-7.0
144.21,49.0
133.36,64.7
116.72,-6.6
93.05,32.5
136.47,0.7
143.67,7.3
139.81,24.8
116.77,0.6
127.16,23.9
147.14,6.9
143.28,0.1
126.24,60.9
145.61,12.0
145.41,-10.9
111.48,-12.3
117.86,-2.4
142.89,34.7
151.05,-2.7
152.08,4.2
110.77,24.7
154.4,-10.7
133.39,57.2
165.09,-4.6
133.04,5.3
129.26,10.9
141.06,30.4
163.26,6.3
123.58,69.9
131.23,25.3
120.07,-15.1
150.83,63.7
132.04,-15.2
132.28,-5.6
101.43,60.9
157.96,1.2
153.95,-13.4
141.71,22.8
127.0,38.1
148.81,29.6
152.6,13.2
158.11,1.7
141.7,8.3
144.24,24.9
117.14,14.8
138.73,14.9
103.33,30.9
145.63,32.5
134.14,-15.5
132.23,26.4
152.62,6.8
143.94,24.4
164.7,-8.8
98.94,27.5
160.8,2.0
141.56,36.9
128.4,63.5
133.56,41.6
114.68,39.1
119.88,18.8
134.82,63.2
146.36,1.3
96.98,9.5
155.79,-9.6
138.2,-10.4
147.08,20.0
134.4,-7.4
99.92,19.1
128.8,71.1
132.02,-2.3
98.24,76.6
127.02,47.3
155.32,-4.8
126.25,-0.9
145.56,11.7
90.31,19.2
140.68,20.7
138.7,14.8
141.06,21.8
63.51,-10.3
143.28,60.0
161.33,-6.8
141.25,27.8
46.79,47.4
121.25,15.7
109.17,87.1
146.52,-4.8
142.94,41.4
119.44,11.0
149.45,22.0
113.75,-8.3
122.09,-12.8
165.11,-5.4
151.63,-7.9
115.15,34.9
150.58,32.2
137.39,59.9
140.64,1.1
105.85,76.4
99.46,9.7
134.09,-7.8
114.69,-4.8
115.76,3.8
140.56,9.3
136.69,-8.8
154.38,39.2
85.57,-1.5
96.53,-16.5
147.97,13.0
119.4,30.8
147.65,15.8
91.15,-9.6
153.11,-3.1
157.94,4.5
137.41,24.6
77.11,-2.4
124.85,15.4
117.5,-16.1
141.1,3.7
131.16,2.4
146.04,26.7
146.46,26.7
145.29,29.3
122.38,-13.3
143.46,50.8
174.41,5.8
160.32,0.5
59.89,24.2
112.15,1.4
115.27,43.0
153.46,-11.0
144.46,9.2
119.0,75.9
107.59,27.3
150.17,12.5
157.89,5.6
143.67,23.9
141.52,12.3
149.41,21.0
147.07,3.2
153.27,6.7
139.69,-9.1
146.25,22.3
144.08,-6.2
132.87,-20.9
142.5,-8.5
130.37,75.8
81.0,76.1
139.24,-2.5
92.7,5.5
119.1,30.0
146.78,-10.4
136.61,26.3
161.55,18.3
149.07,-4.6
154.38,19.7
138.92,6.1
145.65,11.0
140.29,79.5
121.25,-13.2
138.63,-2.4
158.72,-4.9
131.85,-27.9
115.97,64.6
98.06,65.8
147.3,-1.3
136.39,9.0
115.3,30.7
109.99,9.0
129.69,4.2
72.58,-20.5
161.11,9.5
156.37,14.0
147.66,-6.7
135.35,40.5
90.98,86.6
153.12,14.5
120.39,52.7
119.38,62.5
140.53,63.6
112.1,15.9
130.04,16.6
123.91,74.8
131.63,34.7
154.23,-5.2
111.25,-3.1
148.66,25.7
157.1,-7.6
128.55,35.4
116.2,-7.5
141.7,12.9
127.35,15.5
162.26,11.7
133.15,-0.6
157.94,23.8
142.92,-8.0
141.73,18.1
118.44,31.1
151.82,4.1
146.73,37.3
105.48,40.7
122.12,47.7
157.69,18.4
117.18,2.6
159.44,17.4
118.49,21.4
136.52,1.1
153.38,33.8
136.4,15.3
130.89,30.4
144.38,3.9
116.71,-2.0
153.72,13.2
137.93,15.7
144.59,-8.2
85.28,30.5
142.42,12.7
140.28,2.4
151.84,-5.2
138.87,2.6
112.91,-1.7
138.92,17.5
151.5,-3.4
116.61,1.8
127.15,0.1
154.79,10.4
97.27,59.9
151.27,-3.6
153.2,42.4
128.88,-11.4
134.04,11.0
119.98,34.2
159.22,19.9
111.05,-15.7
138.47,13.5
150.1,9.6
117.72,10.9
146.56,34.6
117.29,34.6
135.45,-0.7
121.99,-25.3
147.58,-4.7
154.7,18.4
157.66,6.9
147.71,24.6
136.46,7.3
110.02,76.9
89.61,-27.6
102.17,11.5
74.39,-25.4
130.87,41.1
110.36,-0.3
143.14,20.0
140.23,6.7
153.02,-4.1
152.28,28.9
67.67,-4.9
144.63,26.1
137.47,0.5
107.99,-15.3
151.38,31.7
165.46,-8.2
161.53,27.8
132.58,8.1
131.78,34.3
159.39,-1.2
147.48,8.5
132.15,4.9
144.53,57.1
152.31,23.9
115.44,78.8
161.83,28.7
109.27,12.3
159.15,17.7
141.46,-16.3
150.35,-6.8
137.66,5.3
70.76,62.8
169.68,6.0
122.18,76.9
148.78,19.4
153.6,-11.0
114.81,26.8
96.19,12.4
141.79,-6.3
132.49,2.6
147.61,7.0
94.44,86.6
114.78,10.5
77.17,69.7
141.24,37.6
132.65,14.2
129.63,11.6
68.34,-24.6
141.71,40.0
138.55,41.2
139.03,8.5
134.92,9.5
136.91,14.2
128.85,24.5
136.2,27.3
146.57,20.7
133.37,70.0
153.64,26.6
117.61,-15.2
138.43,42.7
103.89,47.2
106.29,49.8
152.93,1.9
147.76,11.4
146.45,35.7
137.5,-7.1
101.9,14.5
141.07,-4.3
145.69,42.0
139.03,10.8
167.19,-12.5
108.68,17.6
136.8,16.5
134.72,35.3
153.2,33.6
126.91,-2.2
128.21,-17.4
156.09,11.9
131.91,-11.9
133.82,5.5
158.84,24.8
153.78,25.5
145.31,-10.6
120.29,37.0
138.44,3.9
138.57,-14.9
148.78,-11.7
112.29,28.2
150.66,0.7
152.49,29.2
158.05,2.9
154.51,41.5
139.81,8.8
157.83,8.4
155.77,10.5
120.73,69.8
94.92,81.7
149.35,-19.5
126.49,54.0
150.43,30.1
150.22,9.9
118.42,15.7
155.32,11.2
149.65,25.7
145.58,6.9
141.98,29.9
136.97,-1.8
171.39,5.0
137.51,7.9
130.49,-14.4
154.77,23.1
113.86,24.4
144.6,4.7
156.41,-10.7
112.76,43.4
110.27,20.4
143.35,7.2
136.96,10.8
96.64,-1.8
118.75,64.2
137.42,55.6
134.17,37.8
146.72,32.2
136.21,15.3
114.84,24.9
138.97,6.3
78.76,47.6
104.8,-4.0
135.82,10.6
129.36,12.8
131.69,-11.3
104.1,-22.1
140.01,-4.5
162.13,12.0
143.34,34.6
147.75,3.1
147.67,-8.3
157.83,8.6
99.35,55.7
96.4,-5.5
158.61,-7.6
143.45,57.5
135.66,30.6
151.46,51.1
147.4,16.3
139.72,15.5
134.2,45.8
154.87,-6.9
134.58,-7.5
158.43,-3.6
153.84,9.0
148.13,-4.5
162.42,20.1
136.39,47.6
136.57,12.9
161.39,13.3
152.26,39.0
127.31,58.7
136.08,12.8
145.15,30.1
128.77,30.6
159.48,-7.8
89.09,42.7
146.66,-2.3
133.5,19.4
147.01,36.1
135.47,59.2
125.48,36.5
150.87,10.2
116.0,41.7
129.06,-10.5
123.42,26.2
140.64,27.0
117.03,-6.2
142.98,42.3
115.21,25.8
127.98,34.6
160.28,24.4
126.5,7.3
86.93,14.2
140.53,-7.6
153.23,26.2
151.67,36.1
130.71,1.0
120.61,26.3
71.11,-9.3
104.64,-17.1
120.27,-24.9
151.43,-4.9
137.62,-10.0
119.33,9.4
133.42,-27.6
133.96,33.2
146.83,-0.7
108.91,-9.6
124.19,15.1
